"student label","game score","coast","game scheduled","percent training sessions attended","overall fitness score","# extra strategy sessions attended","hours of sleep the night before game","early bird/night owl","previous competitive sports","# meals on day prior to game","university year"
624,28.580000000000002,"west coast","evening",0.35000000000000003,0.21,7,12,"early bird","gymnastics",4,"frosh"
625,56.39,"west coast","evening",0.68,0.87,3,7,"night owl","table tennis",5,"sophomore"
626,36.78,"west coast","evening",0.79,0.04,6,1,"night owl","gymnastics",6,"junior"
627,68.82000000000001,"west coast","evening",0.84,0.7000000000000001,9,9,"night owl","basketball",3,"sophomore"
628,64.17,"west coast","evening",0.99,0.56,10,9,"night owl","curling",4,"sophomore"
629,76.48,"west coast","evening",0.78,0.87,9,10,"night owl","basketball",3,"sophomore"
630,65.84,"west coast","evening",0.88,0.71,8,10,"night owl","table tennis",4,"senior"
631,70.84,"west coast","noon",0.92,0.86,8,10,"night owl","frisbee",8,"sophomore"
632,31.14,"west coast","noon",0.36,0.46,3,6,"night owl","martial arts",3,"junior"
633,54.01,"west coast","noon",0.64,0.93,1,6,"night owl","martial arts",4,"junior"
634,29.27,"west coast","noon",0.27,0.8,3,2,"night owl","martial arts",3,"senior"
635,46.06,"west coast","noon",0.65,0.43,5,3,"night owl","baseball",4,"junior"
636,20.,"west coast","noon",0.63,0.54,1,0,"night owl","table tennis",4,"sophomore"
637,24.42,"west coast","noon",0.11,0.52,3,9,"night owl","baseball",3,"senior"
638,12.98,"west coast","noon",0.19,0.33,6,5,"night owl","martial arts",2,"sophomore"
639,23.8,"west coast","noon",0.23,0.14,3,3,"early bird","curling",4,"sophomore"
640,45.37,"west coast","noon",0.37,0.36,9,9,"night owl","football",1,"junior"
641,58.67,"west coast","evening",0.52,0.96,3,5,"night owl","frisbee",2,"senior"
642,19.76,"west coast","evening",0.22,0.37,4,3,"night owl","baseball",1,"junior"
643,21.830000000000002,"west coast","evening",0.41000000000000003,0.75,3,6,"night owl","curling",4,"junior"
644,29.7,"west coast","evening",0.9400000000000001,0.09,7,5,"night owl","gymnastics",4,"sophomore"
645,51.44,"west coast","evening",0.74,0.8300000000000001,5,5,"night owl","table tennis",4,"junior"
646,11.51,"west coast","evening",0.21,0.65,3,5,"early bird","martial arts",2,"junior"
647,47.95,"west coast","evening",0.25,0.25,8,4,"night owl","martial arts",1,"sophomore"
648,62.09,"west coast","evening",0.93,0.84,7,6,"night owl","frisbee",5,"sophomore"
649,61.34,"west coast","evening",0.98,0.85,8,3,"early bird","frisbee",5,"junior"
650,21.98,"west coast","evening",0.21,0.18,4,11,"night owl","curling",6,"frosh"
651,46.56,"west coast","evening",0.1,0.75,1,11,"early bird","martial arts",6,"sophomore"
652,58.85,"west coast","evening",0.51,0.49,7,6,"early bird","frisbee",3,"sophomore"
653,68.14,"west coast","evening",0.8300000000000001,0.7000000000000001,5,9,"night owl","frisbee",4,"frosh"
654,46.82,"west coast","evening",0.28,0.3,8,11,"night owl","baseball",3,"junior"
655,68.09,"west coast","evening",0.36,0.97,5,12,"night owl","frisbee",3,"junior"
656,61.06,"west coast","evening",0.91,0.61,9,9,"early bird","baseball",3,"senior"
657,52.95,"west coast","evening",0.55,0.18,8,7,"night owl","football",4,"frosh"
658,50.2,"west coast","evening",0.28,0.2,4,4,"night owl","baseball",5,"frosh"
659,51.050000000000004,"west coast","evening",0.43,0.9,2,6,"night owl","frisbee",5,"sophomore"
660,92.99,"west coast","evening",0.98,0.92,9,11,"night owl","basketball",4,"sophomore"
661,39.4,"west coast","morning",0.55,0.75,4,4,"night owl","martial arts",3,"senior"
662,0.,"west coast","morning",0.13,0.75,1,11,"night owl","table tennis",3,"sophomore"
663,0.91,"west coast","morning",0.77,0.08,6,1,"night owl","curling",7,"frosh"
664,0.,"west coast","morning",0.16,0.43,1,0,"night owl","curling",3,"sophomore"
665,37.910000000000004,"west coast","morning",0.58,0.52,9,8,"night owl","martial arts",3,"sophomore"
666,33.33,"west coast","morning",0.44,0.93,3,10,"night owl","martial arts",3,"junior"
667,0.,"west coast","morning",0.49,0.4,2,1,"night owl","table tennis",6,"junior"
668,11.65,"west coast","morning",0.59,0.58,4,5,"night owl","football",4,"junior"
669,15.200000000000001,"west coast","morning",0.72,0.08,8,2,"night owl","curling",4,"junior"
670,42.33,"west coast","morning",0.98,0.71,9,8,"night owl","table tennis",6,"sophomore"
671,55.39,"west coast","evening",0.47000000000000003,0.6,7,11,"night owl","curling",3,"junior"
672,44.43,"west coast","evening",0.27,0.74,2,9,"night owl","frisbee",4,"sophomore"
673,67.7,"west coast","evening",0.66,0.96,2,2,"night owl","basketball",3,"junior"
674,51.38,"west coast","evening",0.52,0.17,4,0,"early bird","martial arts",3,"frosh"
675,39.45,"west coast","evening",0.02,0.08,1,0,"early bird","frisbee",3,"frosh"
676,42.410000000000004,"west coast","evening",0.38,0.45,5,3,"night owl","football",3,"sophomore"
677,56.76,"west coast","evening",0.86,0.39,10,10,"early bird","table tennis",3,"sophomore"
678,52.28,"west coast","evening",0.31,0.2,8,6,"night owl","table tennis",3,"junior"
679,62.63,"west coast","evening",0.52,0.96,3,11,"night owl","table tennis",3,"senior"
680,69.93,"west coast","evening",0.79,0.49,9,10,"night owl","curling",3,"sophomore"
681,62.43,"west coast","evening",0.86,0.8200000000000001,8,10,"night owl","table tennis",5,"junior"
682,19.14,"west coast","evening",0.11,0.73,0,6,"night owl","martial arts",5,"frosh"
683,51.86,"west coast","evening",0.68,0.89,7,6,"early bird","curling",2,"senior"
684,22.91,"west coast","evening",0.26,0.59,2,11,"night owl","baseball",4,"junior"
685,21.2,"west coast","evening",0.24,0.7000000000000001,2,9,"night owl","baseball",3,"junior"
686,6.03,"west coast","evening",0.16,0.47000000000000003,1,3,"night owl","table tennis",3,"sophomore"
687,62.14,"west coast","evening",0.9400000000000001,0.79,9,9,"night owl","table tennis",4,"senior"
688,86.43,"west coast","evening",0.98,0.99,9,9,"night owl","frisbee",3,"senior"
689,25.98,"west coast","evening",0.62,0.01,9,4,"early bird","gymnastics",4,"frosh"
690,0.,"west coast","evening",0.28,0.34,1,2,"night owl","baseball",4,"junior"
691,53.9,"west coast","noon",0.99,0.56,10,5,"night owl","baseball",4,"senior"
692,27.41,"west coast","noon",0.52,0.62,5,3,"early bird","table tennis",4,"junior"
693,20.41,"west coast","noon",0.16,0.43,4,9,"night owl","martial arts",3,"sophomore"
694,11.290000000000001,"west coast","noon",0.41000000000000003,0.14,3,1,"night owl","baseball",3,"sophomore"
695,59.54,"west coast","noon",0.9500000000000001,0.6,10,6,"night owl","frisbee",3,"sophomore"
696,3.85,"west coast","noon",0.24,0.22,5,2,"night owl","martial arts",3,"sophomore"
697,41.69,"west coast","noon",0.92,0.29,10,8,"night owl","table tennis",5,"sophomore"
698,24.11,"west coast","noon",0.34,0.4,3,0,"night owl","martial arts",4,"sophomore"
699,32.43,"west coast","noon",0.55,0.38,6,3,"night owl","martial arts",4,"sophomore"
700,41.54,"west coast","noon",0.9,0.26,10,12,"night owl","gymnastics",3,"junior"
701,56.120000000000005,"west coast","evening",0.63,0.6900000000000001,7,11,"night owl","frisbee",3,"junior"
702,51.32,"west coast","evening",0.91,0.42,10,9,"night owl","football",3,"sophomore"
703,56.08,"west coast","evening",0.45,0.9400000000000001,6,6,"night owl","frisbee",1,"senior"
704,42.6,"west coast","evening",0.68,0.62,6,8,"early bird","frisbee",4,"frosh"
705,49.19,"west coast","evening",0.36,0.89,4,6,"early bird","frisbee",2,"junior"
706,20.37,"west coast","evening",0.33,0.17,2,3,"night owl","football",5,"sophomore"
707,56.02,"west coast","evening",0.91,0.9,7,10,"early bird","basketball",7,"sophomore"
708,0.,"west coast","evening",0.17,0.09,1,0,"night owl","table tennis",5,"frosh"
709,43.67,"west coast","evening",0.86,0.79,4,4,"night owl","curling",5,"junior"
710,27.61,"west coast","evening",0.51,0.18,7,11,"early bird","baseball",4,"sophomore"
711,0.,"west coast","evening",0.,0.08,0,1,"night owl","baseball",3,"sophomore"
712,12.790000000000001,"west coast","evening",0.59,0.39,3,1,"night owl","football",6,"junior"
713,57.13,"west coast","evening",0.9500000000000001,0.88,4,7,"night owl","table tennis",5,"junior"
714,0.,"west coast","evening",0.28,0.02,6,1,"night owl","gymnastics",4,"frosh"
715,51.64,"west coast","evening",0.41000000000000003,0.65,8,11,"night owl","basketball",2,"sophomore"
716,17.490000000000002,"west coast","evening",0.14,0.46,0,2,"night owl","baseball",4,"senior"
717,74.77,"west coast","evening",0.8,0.92,8,9,"night owl","frisbee",3,"senior"
718,22.03,"west coast","evening",0.14,0.31,3,2,"night owl","basketball",3,"frosh"
719,36.43,"west coast","evening",0.37,0.88,2,7,"night owl","frisbee",4,"junior"
720,6.83,"west coast","evening",0.03,0.05,1,2,"night owl","table tennis",4,"frosh"
721,35.93,"west coast","noon",0.71,0.15,8,10,"night owl","curling",7,"frosh"
722,44.85,"west coast","noon",0.53,0.63,9,5,"early bird","curling",3,"junior"
723,47.65,"west coast","noon",0.88,0.36,8,11,"early bird","baseball",6,"sophomore"
724,13.200000000000001,"west coast","noon",0.56,0.25,6,1,"night owl","baseball",3,"junior"
725,65.92,"west coast","noon",0.98,0.84,10,11,"night owl","table tennis",4,"senior"
726,24.52,"west coast","noon",0.16,0.49,5,9,"early bird","curling",2,"junior"
727,37.43,"west coast","noon",0.61,0.5,3,2,"night owl","curling",5,"sophomore"
728,27.57,"west coast","noon",0.54,0.47000000000000003,5,8,"night owl","baseball",3,"junior"
729,37.9,"west coast","noon",0.07,0.5700000000000001,1,6,"night owl","frisbee",3,"sophomore"
730,59.17,"west coast","noon",0.9500000000000001,0.59,9,6,"night owl","frisbee",4,"sophomore"
731,40.65,"west coast","morning",0.18,0.6,2,1,"night owl","basketball",2,"frosh"
732,22.37,"west coast","morning",0.27,0.16,4,1,"night owl","table tennis",4,"sophomore"
733,36.32,"west coast","morning",0.55,0.44,3,3,"night owl","football",7,"sophomore"
734,68.56,"west coast","morning",0.86,0.58,9,7,"night owl","frisbee",3,"junior"
735,65.72,"west coast","morning",0.65,0.64,8,11,"night owl","frisbee",2,"junior"
736,40.12,"west coast","morning",0.17,0.05,9,6,"night owl","table tennis",3,"frosh"
737,46.74,"west coast","morning",0.62,0.3,6,0,"early bird","gymnastics",2,"senior"
738,51.11,"west coast","morning",0.9500000000000001,0.84,4,2,"early bird","curling",6,"sophomore"
739,59.28,"west coast","morning",0.97,0.6900000000000001,6,5,"early bird","football",4,"senior"
740,43.96,"west coast","morning",0.93,0.75,6,6,"night owl","gymnastics",6,"junior"
741,16.64,"west coast","evening",0.31,0.89,4,11,"early bird","curling",3,"junior"
742,21.59,"west coast","evening",0.14,0.68,1,7,"night owl","frisbee",3,"sophomore"
743,13.99,"west coast","evening",0.6,0.,9,9,"early bird","gymnastics",6,"frosh"
744,63.92,"west coast","evening",0.72,0.87,5,7,"night owl","basketball",4,"sophomore"
745,26.05,"west coast","evening",0.17,0.22,5,5,"night owl","frisbee",3,"frosh"
746,20.64,"west coast","evening",0.33,0.28,5,4,"night owl","martial arts",3,"junior"
747,39.160000000000004,"west coast","evening",0.62,0.16,6,5,"night owl","martial arts",6,"frosh"
748,17.400000000000002,"west coast","evening",0.22,0.76,1,2,"night owl","table tennis",2,"senior"
749,45.65,"west coast","evening",0.81,0.72,7,10,"night owl","table tennis",4,"sophomore"
750,19.05,"west coast","evening",0.19,0.6,4,8,"night owl","football",3,"junior"
751,47.62,"west coast","evening",0.14,0.6,5,9,"night owl","martial arts",1,"junior"
752,51.59,"west coast","evening",0.6,0.73,2,4,"night owl","basketball",3,"sophomore"
753,56.730000000000004,"west coast","evening",0.74,0.37,9,11,"night owl","curling",3,"senior"
754,44.39,"west coast","evening",0.4,0.37,3,6,"night owl","table tennis",4,"sophomore"
755,46.53,"west coast","evening",0.73,0.12,8,6,"night owl","gymnastics",6,"junior"
756,36.81,"west coast","evening",0.47000000000000003,0.01,7,3,"night owl","gymnastics",4,"sophomore"
757,53.01,"west coast","evening",0.75,0.79,4,3,"night owl","table tennis",4,"junior"
758,63.870000000000005,"west coast","evening",0.93,0.86,7,8,"night owl","curling",5,"sophomore"
759,25.02,"west coast","evening",0.2,0.06,6,3,"night owl","football",3,"sophomore"
760,79.25,"west coast","evening",0.9500000000000001,0.71,10,9,"night owl","football",2,"senior"
761,40.2,"west coast","evening",0.06,0.1,7,7,"early bird","martial arts",3,"junior"
762,29.55,"west coast","evening",0.34,0.06,9,7,"night owl","gymnastics",1,"junior"
763,42.27,"west coast","evening",0.43,0.73,1,3,"night owl","curling",3,"junior"
764,56.44,"west coast","evening",0.64,0.79,3,9,"night owl","frisbee",4,"frosh"
765,21.82,"west coast","evening",0.31,0.5,0,1,"early bird","curling",5,"sophomore"
766,19.01,"west coast","evening",0.12,0.55,1,9,"night owl","football",2,"senior"
767,52.78,"west coast","evening",0.7000000000000001,0.55,8,2,"night owl","curling",1,"junior"
768,38.65,"west coast","evening",0.41000000000000003,0.26,5,4,"night owl","baseball",4,"junior"
769,41.19,"west coast","evening",0.3,0.33,1,5,"early bird","football",6,"junior"
770,31.23,"west coast","evening",0.35000000000000003,0.77,8,11,"early bird","martial arts",2,"senior"
771,55.45,"west coast","evening",0.8,0.21,9,4,"night owl","martial arts",6,"frosh"
772,40.65,"west coast","evening",0.72,0.48,8,1,"night owl","table tennis",3,"junior"
773,44.2,"west coast","evening",0.41000000000000003,0.5,7,6,"night owl","martial arts",3,"junior"
774,49.15,"west coast","evening",0.44,0.9500000000000001,1,9,"night owl","martial arts",4,"junior"
775,3.56,"west coast","evening",0.22,0.02,4,0,"night owl","baseball",4,"frosh"
776,40.39,"west coast","evening",0.39,0.87,1,6,"night owl","frisbee",5,"junior"
777,14.43,"west coast","evening",0.22,0.34,5,11,"night owl","martial arts",3,"sophomore"
778,52.07,"west coast","evening",0.76,0.78,4,3,"night owl","frisbee",4,"sophomore"
779,12.72,"west coast","evening",0.26,0.26,7,9,"early bird","curling",2,"sophomore"
780,0.,"west coast","evening",0.35000000000000003,0.25,3,0,"night owl","curling",4,"junior"
781,75.8,"west coast","evening",0.91,0.9400000000000001,6,9,"night owl","table tennis",4,"junior"
782,60.68,"west coast","evening",0.79,0.84,5,8,"night owl","frisbee",6,"junior"
783,50.44,"west coast","evening",0.54,0.5,5,6,"night owl","frisbee",3,"sophomore"
784,21.1,"west coast","evening",0.1,0.13,2,0,"night owl","martial arts",3,"frosh"
785,50.52,"west coast","evening",0.4,0.91,3,5,"night owl","martial arts",1,"senior"
786,78.78,"west coast","evening",0.15,0.05,3,0,"early bird","curling",3,"frosh"
787,50.57,"west coast","evening",0.47000000000000003,0.9400000000000001,1,2,"night owl","frisbee",5,"junior"
788,55.08,"west coast","evening",0.65,0.09,7,3,"night owl","football",4,"frosh"
789,40.54,"west coast","evening",0.08,0.96,0,7,"early bird","frisbee",3,"senior"
790,69.78,"west coast","evening",0.91,0.9500000000000001,4,1,"night owl","frisbee",4,"junior"
791,78.43,"west coast","evening",0.96,0.8300000000000001,9,8,"night owl","martial arts",3,"junior"
792,5.68,"west coast","evening",0.01,0.05,2,5,"night owl","curling",3,"sophomore"
793,13.23,"west coast","evening",0.25,0.05,6,9,"night owl","gymnastics",4,"sophomore"
794,41.92,"west coast","evening",0.66,0.89,5,1,"early bird","martial arts",2,"junior"
795,25.25,"west coast","evening",0.36,0.74,3,4,"night owl","curling",3,"senior"
796,35.34,"west coast","evening",0.12,0.92,2,9,"night owl","basketball",2,"sophomore"
797,50.660000000000004,"west coast","evening",0.9500000000000001,0.38,9,5,"night owl","curling",4,"sophomore"
798,36.51,"west coast","evening",0.75,0.15,7,9,"night owl","gymnastics",5,"sophomore"
799,24.,"west coast","evening",0.23,0.45,6,4,"night owl","table tennis",2,"junior"
800,37.78,"west coast","evening",0.52,0.76,5,12,"night owl","martial arts",4,"sophomore"
801,31.88,"west coast","noon",0.85,0.31,5,1,"night owl","football",5,"sophomore"
802,0.,"west coast","noon",0.11,0.14,1,0,"night owl","table tennis",3,"sophomore"
803,46.68,"west coast","noon",0.8300000000000001,0.46,8,7,"night owl","curling",6,"sophomore"
804,42.09,"west coast","noon",0.7000000000000001,0.8300000000000001,6,9,"night owl","football",3,"senior"
805,26.900000000000002,"west coast","noon",0.45,0.87,1,0,"night owl","basketball",4,"junior"
806,18.330000000000002,"west coast","noon",0.37,0.54,4,7,"night owl","baseball",3,"senior"
807,1.97,"west coast","noon",0.07,0.01,6,9,"night owl","gymnastics",4,"frosh"
808,13.97,"west coast","noon",0.09,0.81,0,3,"night owl","frisbee",3,"junior"
809,25.12,"west coast","noon",0.51,0.23,3,2,"night owl","curling",4,"frosh"
810,0.,"west coast","noon",0.14,0.61,1,9,"early bird","football",6,"sophomore"
811,0.,"west coast","noon",0.27,0.03,5,6,"night owl","baseball",5,"frosh"
812,23.650000000000002,"west coast","noon",0.6900000000000001,0.31,9,11,"night owl","table tennis",4,"sophomore"
813,50.06,"west coast","noon",0.88,0.9500000000000001,4,7,"night owl","curling",5,"senior"
814,40.75,"west coast","noon",0.9400000000000001,0.59,7,6,"night owl","football",4,"frosh"
815,0.,"west coast","noon",0.17,0.29,3,7,"night owl","baseball",4,"sophomore"
816,14.71,"west coast","noon",0.53,0.34,8,7,"night owl","curling",3,"junior"
817,0.,"west coast","noon",0.28,0.33,1,0,"night owl","table tennis",6,"sophomore"
818,0.,"west coast","noon",0.2,0.17,0,9,"night owl","baseball",5,"frosh"
819,0.,"west coast","noon",0.19,0.6900000000000001,0,11,"night owl","table tennis",5,"sophomore"
820,20.56,"west coast","noon",0.73,0.25,6,5,"night owl","curling",7,"frosh"
821,48.97,"west coast","morning",0.79,0.74,9,11,"night owl","table tennis",3,"sophomore"
822,31.42,"west coast","morning",0.42,0.02,9,6,"night owl","table tennis",3,"frosh"
823,45.36,"west coast","morning",0.71,0.64,8,11,"night owl","baseball",3,"senior"
824,68.64,"west coast","morning",0.88,0.96,6,10,"night owl","martial arts",6,"sophomore"
825,38.72,"west coast","morning",0.98,0.19,10,4,"night owl","gymnastics",3,"sophomore"
826,25.36,"west coast","morning",0.44,0.2,5,8,"night owl","baseball",3,"sophomore"
827,14.530000000000001,"west coast","morning",0.13,0.01,4,1,"night owl","baseball",5,"frosh"
828,68.97,"west coast","morning",0.9400000000000001,0.96,5,6,"night owl","martial arts",5,"junior"
829,15.31,"west coast","morning",0.31,0.36,5,11,"night owl","football",5,"sophomore"
830,37.800000000000004,"west coast","morning",0.77,0.39,7,11,"night owl","curling",3,"junior"
831,61.75,"west coast","morning",0.85,0.67,10,11,"night owl","table tennis",4,"sophomore"
832,35.51,"west coast","morning",0.44,0.21,4,5,"night owl","baseball",5,"frosh"
833,47.04,"west coast","morning",0.61,0.66,6,4,"early bird","curling",1,"senior"
834,62.34,"west coast","morning",0.8200000000000001,0.92,2,2,"night owl","basketball",6,"sophomore"
835,60.68,"west coast","morning",0.68,0.93,1,1,"night owl","martial arts",4,"junior"
836,47.730000000000004,"west coast","morning",0.93,0.08,9,5,"night owl","curling",8,"frosh"
837,41.160000000000004,"west coast","morning",0.4,0.86,1,6,"night owl","frisbee",4,"junior"
838,55.26,"west coast","morning",0.54,0.58,7,4,"night owl","basketball",3,"sophomore"
839,27.62,"west coast","morning",0.58,0.04,7,0,"night owl","table tennis",4,"frosh"
840,30.03,"west coast","morning",0.46,0.04,4,1,"night owl","baseball",3,"sophomore"
841,48.84,"west coast","noon",0.81,0.86,5,8,"night owl","table tennis",5,"senior"
842,63.79,"west coast","noon",0.98,0.91,7,7,"night owl","curling",5,"senior"
843,18.11,"west coast","noon",0.11,0.67,3,1,"night owl","frisbee",1,"junior"
844,35.480000000000004,"west coast","noon",0.6900000000000001,0.44,5,3,"night owl","baseball",5,"junior"
845,44.47,"west coast","noon",0.26,0.38,6,4,"night owl","frisbee",2,"sophomore"
846,50.04,"west coast","noon",0.89,0.9,3,0,"night owl","basketball",4,"sophomore"
847,55.07,"west coast","noon",0.99,0.74,10,11,"night owl","curling",7,"sophomore"
848,37.07,"west coast","noon",0.68,0.47000000000000003,3,3,"night owl","curling",5,"junior"
849,14.780000000000001,"west coast","noon",0.19,0.76,1,8,"night owl","basketball",3,"junior"
850,8.15,"west coast","noon",0.05,0.05,4,3,"night owl","baseball",2,"sophomore"
851,48.53,"west coast","evening",0.63,0.64,3,6,"night owl","curling",3,"junior"
852,35.95,"west coast","evening",0.5,0.87,1,1,"early bird","basketball",3,"junior"
853,76.02,"west coast","evening",0.88,0.72,9,11,"night owl","martial arts",5,"sophomore"
854,43.02,"west coast","evening",0.49,0.6,8,6,"early bird","curling",1,"senior"
855,59.35,"west coast","evening",0.58,0.54,9,10,"night owl","curling",1,"senior"
856,90.49,"west coast","evening",0.9500000000000001,0.99,8,12,"night owl","frisbee",4,"senior"
857,53.64,"west coast","evening",0.19,0.96,4,12,"early bird","basketball",2,"junior"
858,30.46,"west coast","evening",0.24,0.65,2,8,"night owl","curling",4,"junior"
859,68.92,"west coast","evening",0.89,0.99,2,1,"night owl","frisbee",5,"junior"
860,80.67,"west coast","evening",0.9,0.77,10,9,"early bird","basketball",1,"senior"
861,50.120000000000005,"west coast","evening",0.68,0.53,8,5,"night owl","curling",3,"junior"
862,51.89,"west coast","evening",0.02,0.34,0,0,"early bird","martial arts",3,"sophomore"
863,41.83,"west coast","evening",0.73,0.38,7,3,"early bird","martial arts",5,"frosh"
864,71.9,"west coast","evening",0.8200000000000001,0.87,7,7,"night owl","frisbee",4,"junior"
865,51.07,"west coast","evening",0.91,0.47000000000000003,9,12,"night owl","baseball",6,"sophomore"
866,40.53,"west coast","evening",0.55,0.36,6,9,"night owl","baseball",3,"junior"
867,12.27,"west coast","evening",0.08,0.43,0,0,"early bird","curling",1,"senior"
868,49.67,"west coast","evening",0.6900000000000001,0.39,8,10,"night owl","table tennis",3,"junior"
869,44.46,"west coast","evening",0.64,0.86,6,12,"early bird","table tennis",3,"junior"
870,56.63,"west coast","evening",0.84,0.84,6,1,"night owl","basketball",3,"senior"
871,59.480000000000004,"west coast","noon",0.89,0.6900000000000001,10,10,"early bird","curling",3,"senior"
872,38.09,"west coast","noon",0.23,0.62,0,6,"night owl","gymnastics",6,"junior"
873,24.89,"west coast","noon",0.58,0.19,4,4,"early bird","curling",7,"frosh"
874,41.75,"west coast","noon",0.67,0.52,8,8,"night owl","football",3,"sophomore"
875,36.800000000000004,"west coast","noon",0.65,0.37,8,11,"night owl","martial arts",5,"frosh"
876,22.06,"west coast","noon",0.47000000000000003,0.07,8,6,"early bird","football",4,"sophomore"
877,60.550000000000004,"west coast","noon",0.92,0.59,8,3,"night owl","martial arts",4,"junior"
878,66.93,"west coast","noon",0.79,0.98,3,8,"night owl","basketball",4,"junior"
879,53.32,"west coast","noon",0.71,0.33,9,6,"early bird","table tennis",3,"sophomore"
880,9.450000000000001,"west coast","noon",0.14,0.38,5,5,"early bird","martial arts",2,"frosh"
881,41.97,"west coast","evening",0.58,0.3,5,2,"night owl","baseball",4,"junior"
882,58.02,"west coast","evening",0.51,0.97,3,9,"night owl","martial arts",3,"junior"
883,32.9,"west coast","evening",0.3,0.06,6,3,"night owl","football",4,"sophomore"
884,60.76,"west coast","evening",0.61,0.93,3,11,"night owl","baseball",4,"senior"
885,50.38,"west coast","evening",0.77,0.6,7,10,"night owl","baseball",4,"junior"
886,21.72,"west coast","evening",0.33,0.22,6,8,"night owl","football",3,"sophomore"
887,59.52,"west coast","evening",0.56,0.96,2,7,"night owl","basketball",3,"senior"
888,75.49,"west coast","evening",0.9400000000000001,0.9,9,11,"night owl","curling",4,"senior"
889,75.86,"west coast","evening",0.98,0.67,10,6,"night owl","frisbee",4,"junior"
890,36.09,"west coast","evening",0.51,0.16,7,7,"night owl","football",3,"junior"
891,50.67,"west coast","evening",0.36,0.54,8,11,"night owl","frisbee",1,"junior"
892,27.53,"west coast","evening",0.48,0.1,6,3,"early bird","baseball",3,"junior"
893,13.64,"west coast","evening",0.29,0.46,2,6,"night owl","table tennis",4,"sophomore"
894,20.63,"west coast","evening",0.08,0.2,1,0,"night owl","table tennis",3,"sophomore"
895,0.,"west coast","evening",0.09,0.09,4,7,"early bird","baseball",2,"junior"
896,31.080000000000002,"west coast","evening",0.02,0.34,1,4,"night owl","martial arts",3,"junior"
897,26.09,"west coast","evening",0.55,0.8,1,4,"early bird","curling",5,"sophomore"
898,54.46,"west coast","evening",0.8,0.64,5,7,"night owl","football",5,"junior"
899,56.04,"west coast","evening",0.81,0.84,6,7,"night owl","table tennis",4,"junior"
900,51.870000000000005,"west coast","evening",0.66,0.58,7,10,"night owl","football",4,"sophomore"
901,59.54,"west coast","evening",0.88,0.48,10,4,"night owl","curling",3,"junior"
902,39.43,"west coast","evening",0.64,0.14,9,3,"night owl","table tennis",4,"frosh"
903,41.95,"west coast","evening",0.64,0.55,7,3,"night owl","curling",3,"senior"
904,51.160000000000004,"west coast","evening",0.78,0.8,7,7,"early bird","frisbee",3,"junior"
905,62.82,"west coast","evening",0.84,0.76,6,9,"night owl","frisbee",4,"frosh"
906,0.,"west coast","evening",0.1,0.66,1,12,"early bird","gymnastics",3,"senior"
907,29.3,"west coast","evening",0.66,0.2,9,8,"early bird","gymnastics",3,"senior"
908,34.13,"west coast","evening",0.75,0.47000000000000003,7,3,"night owl","football",6,"junior"
909,41.480000000000004,"west coast","evening",0.89,0.24,8,9,"night owl","gymnastics",6,"sophomore"
910,57.230000000000004,"west coast","evening",0.67,0.93,4,6,"night owl","table tennis",3,"senior"
911,73.95,"west coast","evening",0.98,0.84,9,8,"night owl","table tennis",3,"senior"
912,10.53,"west coast","evening",0.1,0.11,1,6,"early bird","baseball",3,"junior"
913,29.22,"west coast","evening",0.5700000000000001,0.59,3,3,"early bird","martial arts",5,"junior"
914,46.410000000000004,"west coast","evening",0.26,0.98,1,9,"night owl","basketball",3,"junior"
915,43.34,"west coast","evening",0.6,0.77,5,3,"early bird","table tennis",3,"senior"
916,7.98,"west coast","evening",0.07,0.34,0,4,"night owl","table tennis",5,"sophomore"
917,67.51,"west coast","evening",0.9500000000000001,0.9,4,3,"night owl","table tennis",4,"junior"
918,62.76,"west coast","evening",0.89,0.77,8,12,"night owl","table tennis",4,"junior"
919,60.38,"west coast","evening",0.66,0.8,8,9,"early bird","martial arts",2,"senior"
920,25.51,"west coast","evening",0.37,0.41000000000000003,2,1,"night owl","table tennis",4,"sophomore"
921,49.2,"west coast","evening",0.59,0.37,7,9,"early bird","football",5,"sophomore"
922,59.52,"west coast","evening",0.73,0.74,7,11,"night owl","martial arts",4,"sophomore"
923,29.060000000000002,"west coast","evening",0.41000000000000003,0.46,2,2,"night owl","curling",4,"junior"
924,55.04,"west coast","evening",0.85,0.72,9,12,"night owl","curling",6,"junior"
925,84.75,"west coast","evening",0.98,1.,7,5,"night owl","table tennis",5,"senior"
926,54.84,"west coast","evening",0.63,0.49,8,8,"night owl","frisbee",4,"sophomore"
927,35.7,"west coast","evening",0.8300000000000001,0.08,9,5,"early bird","table tennis",6,"frosh"
928,44.68,"west coast","evening",0.81,0.75,3,5,"night owl","curling",3,"senior"
929,54.82,"west coast","evening",0.71,0.43,8,7,"night owl","football",3,"sophomore"
930,26.35,"west coast","evening",0.27,0.09,4,3,"early bird","baseball",6,"frosh"
931,9.950000000000001,"west coast","evening",0.04,0.51,0,7,"night owl","table tennis",4,"frosh"
932,59.21,"west coast","evening",0.96,0.86,7,11,"night owl","curling",8,"sophomore"
933,58.18,"west coast","evening",0.88,0.77,7,2,"night owl","curling",3,"junior"
934,44.480000000000004,"west coast","evening",0.74,0.78,6,3,"night owl","curling",3,"senior"
935,71.78,"west coast","evening",0.86,0.99,7,8,"early bird","basketball",3,"junior"
