"student label","game score","coast","game scheduled","percent training sessions attended","overall fitness score","# extra strategy sessions attended","hours of sleep the night before game","early bird/night owl","previous competitive sports","# meals on day prior to game","university year"
641,35.42,"west coast","noon",0.1,0.89,5,4,"night owl","frisbee",2,"senior"
642,31.32,"west coast","noon",0.,0.88,6,6,"night owl","baseball",1,"junior"
643,40.06,"west coast","noon",0.76,0.76,0,9,"night owl","curling",4,"junior"
644,54.94,"west coast","noon",1.,0.72,8,4,"night owl","gymnastics",4,"junior"
645,64.95,"west coast","noon",0.73,1.,8,5,"night owl","table tennis",4,"junior"
646,36.,"west coast","noon",0.34,0.9500000000000001,2,6,"early bird","martial arts",2,"junior"
647,49.96,"west coast","noon",0.73,0.45,7,3,"night owl","martial arts",1,"sophomore"
648,68.82000000000001,"west coast","noon",0.89,0.98,5,5,"night owl","frisbee",5,"sophomore"
649,67.8,"west coast","noon",0.97,1.,6,0,"early bird","frisbee",5,"junior"
650,42.46,"west coast","noon",0.32,0.96,6,8,"night owl","curling",6,"frosh"
651,27.36,"west coast","noon",0.,0.88,3,9,"early bird","martial arts",6,"sophomore"
652,82.62,"west coast","noon",0.84,1.,7,6,"early bird","frisbee",3,"sophomore"
653,37.29,"west coast","noon",0.97,0.,6,12,"night owl","frisbee",4,"frosh"
654,49.95,"west coast","noon",0.1,0.58,8,9,"night owl","baseball",3,"junior"
655,59.26,"west coast","noon",0.26,1.,7,12,"night owl","frisbee",3,"senior"
656,50.01,"west coast","noon",1.,0.,9,8,"early bird","baseball",3,"senior"
657,35.480000000000004,"west coast","noon",0.71,0.,9,6,"night owl","football",4,"sophomore"
658,33.660000000000004,"west coast","noon",0.15,0.05,2,5,"night owl","baseball",5,"frosh"
659,42.54,"west coast","noon",0.04,0.88,2,5,"night owl","frisbee",5,"sophomore"
660,85.59,"west coast","noon",1.,0.92,10,12,"night owl","basketball",4,"sophomore"
661,71.96000000000001,"west coast","evening",0.9,0.9500000000000001,5,1,"night owl","martial arts",3,"senior"
662,40.27,"west coast","evening",0.,0.97,1,8,"night owl","table tennis",3,"sophomore"
663,34.18,"west coast","evening",0.79,0.61,4,0,"night owl","curling",7,"frosh"
664,30.150000000000002,"west coast","evening",0.15,0.47000000000000003,2,4,"night owl","curling",3,"junior"
665,66.29,"west coast","evening",0.14,1.,10,9,"night owl","martial arts",3,"sophomore"
666,46.5,"west coast","evening",0.88,0.04,2,11,"night owl","martial arts",3,"junior"
667,40.01,"west coast","evening",0.1,0.96,1,0,"night owl","table tennis",6,"junior"
668,40.12,"west coast","evening",0.14,0.8,6,2,"night owl","football",4,"junior"
669,60.17,"west coast","evening",0.44,0.78,10,2,"night owl","curling",4,"junior"
670,73.27,"west coast","evening",1.,0.79,10,7,"night owl","table tennis",6,"sophomore"
671,15.91,"west coast","noon",0.03,0.31,9,12,"night owl","curling",3,"junior"
672,0.,"west coast","noon",0.,0.01,1,9,"night owl","frisbee",4,"sophomore"
673,64.09,"west coast","noon",1.,0.93,2,1,"night owl","basketball",3,"junior"
674,11.64,"west coast","noon",0.68,0.,2,1,"early bird","martial arts",3,"frosh"
675,16.25,"west coast","noon",0.45,0.62,1,0,"early bird","frisbee",3,"frosh"
676,46.82,"west coast","noon",1.,0.86,3,2,"night owl","football",3,"sophomore"
677,18.26,"west coast","noon",0.15,0.18,10,11,"early bird","table tennis",3,"sophomore"
678,33.4,"west coast","noon",0.01,1.,9,6,"night owl","table tennis",3,"junior"
679,14.34,"west coast","noon",0.,1.,2,9,"night owl","table tennis",3,"senior"
680,68.5,"west coast","noon",0.77,1.,10,6,"night owl","curling",3,"sophomore"
681,52.75,"west coast","noon",0.96,0.73,7,11,"night owl","table tennis",5,"junior"
682,34.34,"west coast","noon",0.28,0.84,4,8,"night owl","martial arts",5,"frosh"
683,36.230000000000004,"west coast","noon",0.06,1.,6,10,"early bird","curling",2,"senior"
684,23.94,"west coast","noon",1.,0.15,3,9,"night owl","baseball",4,"junior"
685,19.23,"west coast","noon",0.,0.84,1,10,"night owl","baseball",3,"junior"
686,0.,"west coast","noon",0.08,0.,1,1,"night owl","table tennis",3,"sophomore"
687,69.69,"west coast","noon",1.,0.9400000000000001,8,10,"night owl","table tennis",4,"senior"
688,54.56,"west coast","noon",0.79,0.45,7,9,"night owl","frisbee",3,"senior"
689,17.69,"west coast","noon",0.8,0.,6,0,"early bird","gymnastics",4,"frosh"
690,13.620000000000001,"west coast","noon",0.07,0.81,1,4,"night owl","baseball",4,"junior"
691,64.67,"west coast","noon",0.74,1.,9,8,"night owl","baseball",4,"senior"
692,63.09,"west coast","noon",1.,1.,1,4,"early bird","table tennis",4,"junior"
693,56.6,"west coast","noon",0.8,0.79,7,6,"night owl","martial arts",3,"sophomore"
694,4.5200000000000005,"west coast","noon",0.31,0.17,7,0,"night owl","baseball",3,"junior"
695,51.75,"west coast","noon",0.98,0.18,9,7,"night owl","frisbee",3,"junior"
696,32.13,"west coast","noon",0.38,0.32,9,1,"night owl","martial arts",3,"sophomore"
697,34.52,"west coast","noon",0.78,0.,10,8,"night owl","table tennis",5,"junior"
698,29.87,"west coast","noon",1.,0.31,2,2,"night owl","martial arts",4,"sophomore"
699,41.49,"west coast","noon",0.,1.,9,5,"night owl","martial arts",4,"sophomore"
700,40.22,"west coast","noon",0.92,0.07,6,10,"night owl","gymnastics",3,"junior"
701,42.25,"west coast","noon",0.52,0.43,5,11,"night owl","frisbee",3,"junior"
702,47.68,"west coast","noon",0.67,0.,10,10,"night owl","football",3,"junior"
703,60.39,"west coast","noon",1.,0.53,5,10,"night owl","frisbee",1,"senior"
704,45.81,"west coast","noon",1.,0.,5,8,"early bird","frisbee",4,"frosh"
705,39.7,"west coast","noon",0.12,1.,4,7,"early bird","frisbee",2,"junior"
706,43.29,"west coast","noon",0.13,0.,0,3,"night owl","football",5,"sophomore"
707,49.82,"west coast","noon",0.77,0.15,6,10,"early bird","basketball",7,"sophomore"
708,0.,"west coast","noon",0.,0.65,0,0,"night owl","table tennis",5,"frosh"
709,28.94,"west coast","noon",0.8300000000000001,0.37,4,1,"night owl","curling",5,"junior"
710,15.370000000000001,"west coast","noon",0.08,0.87,5,12,"early bird","baseball",4,"sophomore"
711,27.830000000000002,"west coast","evening",0.,0.06,2,0,"night owl","baseball",3,"sophomore"
712,14.,"west coast","evening",0.14,0.16,2,0,"night owl","football",6,"senior"
713,68.29,"west coast","evening",0.96,0.91,3,3,"night owl","table tennis",5,"junior"
714,63.27,"west coast","evening",1.,0.97,5,0,"night owl","gymnastics",4,"frosh"
715,52.4,"west coast","evening",0.88,0.05,6,12,"night owl","basketball",2,"sophomore"
716,56.620000000000005,"west coast","evening",0.66,1.,0,1,"night owl","baseball",4,"senior"
717,85.66,"west coast","evening",1.,1.,3,12,"night owl","frisbee",3,"senior"
718,22.67,"west coast","evening",0.24,0.15,2,3,"night owl","basketball",3,"frosh"
719,29.2,"west coast","evening",0.12,0.33,4,6,"night owl","frisbee",4,"junior"
720,19.7,"west coast","evening",0.,0.3,1,4,"night owl","table tennis",4,"frosh"
721,24.96,"west coast","noon",1.,0.07,8,12,"night owl","curling",7,"frosh"
722,39.45,"west coast","noon",0.56,0.,10,7,"early bird","curling",3,"junior"
723,39.54,"west coast","noon",1.,0.32,8,10,"early bird","baseball",6,"sophomore"
724,20.03,"west coast","noon",0.96,0.,6,0,"night owl","baseball",3,"junior"
725,61.6,"west coast","noon",1.,0.93,7,11,"night owl","table tennis",4,"senior"
726,39.88,"west coast","noon",0.88,0.54,3,10,"early bird","curling",2,"junior"
727,11.33,"west coast","noon",0.27,0.08,6,2,"night owl","curling",5,"sophomore"
728,65.03,"west coast","noon",0.87,1.,7,9,"night owl","baseball",3,"junior"
729,23.490000000000002,"west coast","noon",0.09,1.,1,6,"night owl","frisbee",3,"sophomore"
730,27.26,"west coast","noon",0.18,0.84,9,4,"night owl","frisbee",4,"sophomore"
731,24.07,"west coast","noon",0.55,0.14,2,3,"night owl","basketball",2,"frosh"
732,34.32,"west coast","noon",0.07,0.,4,0,"night owl","table tennis",4,"sophomore"
733,24.35,"west coast","noon",0.56,0.91,2,0,"night owl","football",7,"sophomore"
734,33.6,"west coast","noon",0.15,0.23,10,9,"night owl","frisbee",3,"junior"
735,69.98,"west coast","noon",0.66,1.,7,11,"night owl","frisbee",2,"senior"
736,22.05,"west coast","noon",0.,0.29,10,6,"night owl","table tennis",3,"frosh"
737,35.43,"west coast","noon",0.78,0.24,6,3,"early bird","gymnastics",2,"senior"
738,65.41,"west coast","noon",1.,1.,8,2,"early bird","curling",6,"sophomore"
739,48.49,"west coast","noon",1.,0.62,9,5,"early bird","football",4,"senior"
740,34.230000000000004,"west coast","noon",1.,0.29,5,8,"night owl","gymnastics",6,"junior"
741,40.300000000000004,"west coast","noon",0.,1.,8,12,"early bird","curling",3,"junior"
742,34.27,"west coast","noon",0.,0.43,0,7,"night owl","frisbee",3,"sophomore"
743,48.75,"west coast","noon",1.,0.15,7,9,"early bird","gymnastics",6,"frosh"
744,60.25,"west coast","noon",0.87,0.68,8,6,"night owl","basketball",4,"sophomore"
745,20.75,"west coast","noon",0.,0.32,6,6,"night owl","frisbee",3,"frosh"
746,40.92,"west coast","noon",0.04,1.,7,6,"night owl","martial arts",3,"junior"
747,33.29,"west coast","noon",0.08,0.03,5,5,"night owl","martial arts",6,"frosh"
748,29.1,"west coast","noon",0.28,0.75,0,1,"night owl","table tennis",2,"senior"
749,40.49,"west coast","noon",0.97,0.22,8,11,"night owl","table tennis",4,"sophomore"
750,26.54,"west coast","noon",0.,0.13,3,12,"night owl","football",3,"junior"
751,43.25,"west coast","evening",0.14,0.19,6,8,"night owl","martial arts",1,"junior"
752,41.62,"west coast","evening",0.01,1.,4,5,"night owl","basketball",3,"sophomore"
753,36.11,"west coast","evening",0.62,0.06,7,12,"night owl","curling",3,"senior"
754,57.74,"west coast","evening",0.64,0.92,0,5,"night owl","table tennis",4,"sophomore"
755,30.,"west coast","evening",0.,0.02,4,7,"night owl","gymnastics",6,"junior"
756,39.45,"west coast","evening",0.8300000000000001,0.,7,0,"night owl","gymnastics",4,"sophomore"
757,27.23,"west coast","evening",0.93,0.,6,0,"night owl","table tennis",4,"junior"
758,34.9,"west coast","evening",0.,0.97,8,9,"night owl","curling",5,"sophomore"
759,13.35,"west coast","evening",0.15,0.,5,1,"night owl","football",3,"junior"
760,90.96000000000001,"west coast","evening",0.89,0.99,10,9,"night owl","football",2,"senior"
761,41.03,"west coast","evening",0.,1.,8,9,"early bird","martial arts",3,"senior"
762,54.57,"west coast","evening",0.75,0.17,10,6,"night owl","gymnastics",1,"junior"
763,30.740000000000002,"west coast","evening",0.,1.,2,4,"night owl","curling",3,"junior"
764,23.900000000000002,"west coast","evening",0.34,0.54,2,11,"night owl","frisbee",4,"frosh"
765,0.,"west coast","evening",0.,0.15,0,5,"early bird","curling",5,"sophomore"
766,33.1,"west coast","evening",0.12,0.97,1,9,"night owl","football",2,"senior"
767,22.41,"west coast","evening",0.,0.64,5,1,"night owl","curling",1,"junior"
768,31.87,"west coast","evening",0.39,0.25,8,5,"night owl","baseball",4,"junior"
769,0.,"west coast","evening",0.,0.,5,4,"early bird","football",6,"junior"
770,25.36,"west coast","evening",0.,0.4,9,10,"early bird","martial arts",2,"senior"
771,42.29,"west coast","evening",1.,0.01,7,5,"night owl","martial arts",6,"frosh"
772,81.93,"west coast","evening",0.97,1.,9,0,"night owl","table tennis",3,"junior"
773,75.63,"west coast","evening",0.76,1.,4,4,"night owl","martial arts",3,"senior"
774,30.01,"west coast","evening",0.,1.,2,4,"night owl","martial arts",4,"junior"
775,19.2,"west coast","evening",0.41000000000000003,0.12,2,1,"night owl","baseball",4,"sophomore"
776,32.28,"west coast","evening",0.48,0.51,0,6,"night owl","frisbee",5,"junior"
777,34.42,"west coast","evening",0.,0.58,6,9,"night owl","martial arts",3,"sophomore"
778,78.47,"west coast","evening",1.,0.99,2,2,"night owl","frisbee",4,"sophomore"
779,43.03,"west coast","evening",0.75,0.,8,10,"early bird","curling",2,"sophomore"
780,12.44,"west coast","evening",0.17,0.53,1,1,"night owl","curling",4,"junior"
781,38.26,"west coast","noon",0.7000000000000001,0.38,4,7,"night owl","table tennis",4,"junior"
782,32.95,"west coast","noon",0.54,0.76,1,8,"night owl","frisbee",6,"junior"
783,18.07,"west coast","noon",0.,0.34,4,8,"night owl","frisbee",3,"sophomore"
784,22.830000000000002,"west coast","noon",0.,0.05,4,1,"night owl","martial arts",3,"frosh"
785,78.44,"west coast","noon",1.,1.,3,7,"night owl","martial arts",1,"senior"
786,28.1,"west coast","noon",0.04,0.66,3,2,"early bird","curling",3,"frosh"
787,20.64,"west coast","noon",0.,0.77,3,2,"night owl","frisbee",5,"junior"
788,24.38,"west coast","noon",0.09,0.,6,2,"night owl","football",4,"frosh"
789,36.12,"west coast","noon",0.2,0.75,0,6,"early bird","frisbee",3,"senior"
790,76.,"west coast","noon",1.,1.,5,4,"night owl","frisbee",4,"junior"
791,74.16,"west coast","morning",1.,0.99,8,11,"night owl","martial arts",3,"junior"
792,4.28,"west coast","morning",0.15,0.16,3,4,"night owl","curling",3,"sophomore"
793,3.92,"west coast","morning",0.,0.66,6,7,"night owl","gymnastics",4,"sophomore"
794,81.88,"west coast","morning",1.,1.,3,3,"early bird","martial arts",2,"junior"
795,22.45,"west coast","morning",0.58,0.46,1,6,"night owl","curling",3,"senior"
796,7.08,"west coast","morning",0.,0.88,2,9,"night owl","basketball",2,"sophomore"
797,66.02,"west coast","morning",0.96,0.98,7,5,"night owl","curling",4,"sophomore"
798,7.37,"west coast","morning",0.,0.21,4,7,"night owl","gymnastics",5,"sophomore"
799,22.14,"west coast","morning",0.02,1.,7,3,"night owl","table tennis",2,"junior"
800,42.12,"west coast","morning",0.39,1.,7,12,"night owl","martial arts",4,"sophomore"
801,0.,"west coast","noon",0.14,0.16,5,2,"night owl","football",5,"sophomore"
802,0.,"west coast","noon",0.,0.16,4,1,"night owl","table tennis",3,"sophomore"
803,38.31,"west coast","noon",0.9400000000000001,0.27,9,9,"night owl","curling",6,"sophomore"
804,49.910000000000004,"west coast","noon",0.93,0.76,8,7,"night owl","football",3,"senior"
805,44.59,"west coast","noon",1.,0.81,0,1,"night owl","basketball",4,"junior"
806,37.51,"west coast","noon",0.33,1.,3,8,"night owl","baseball",3,"senior"
807,31.830000000000002,"west coast","noon",0.67,0.03,9,7,"night owl","gymnastics",4,"sophomore"
808,27.73,"west coast","noon",0.04,1.,2,3,"night owl","frisbee",3,"junior"
809,14.93,"west coast","noon",1.,0.31,0,0,"night owl","curling",4,"frosh"
810,0.,"west coast","noon",0.02,0.08,0,9,"early bird","football",6,"sophomore"
811,20.55,"west coast","noon",0.47000000000000003,0.,2,3,"night owl","baseball",5,"frosh"
812,54.79,"west coast","noon",1.,0.62,9,11,"night owl","table tennis",4,"sophomore"
813,40.9,"west coast","noon",1.,0.55,3,11,"night owl","curling",5,"senior"
814,73.08,"west coast","noon",1.,1.,2,9,"night owl","football",4,"frosh"
815,14.,"west coast","noon",0.,0.,4,5,"night owl","baseball",4,"sophomore"
816,34.11,"west coast","noon",0.26,0.5,10,8,"night owl","curling",3,"junior"
817,42.550000000000004,"west coast","noon",1.,0.5,4,0,"night owl","table tennis",6,"sophomore"
818,5.12,"west coast","noon",0.,0.18,4,7,"night owl","baseball",5,"frosh"
819,42.53,"west coast","noon",0.3,0.,1,11,"night owl","table tennis",5,"sophomore"
820,40.4,"west coast","noon",0.23,0.84,9,3,"night owl","curling",7,"frosh"
821,20.080000000000002,"west coast","noon",0.05,0.88,7,7,"night owl","table tennis",3,"sophomore"
822,53.18,"west coast","noon",1.,0.31,10,8,"night owl","table tennis",3,"frosh"
823,58.06,"west coast","noon",1.,0.59,7,12,"night owl","baseball",3,"senior"
824,65.59,"west coast","noon",0.8300000000000001,1.,2,10,"night owl","martial arts",6,"sophomore"
825,33.3,"west coast","noon",0.76,0.01,10,4,"night owl","gymnastics",3,"sophomore"
826,34.82,"west coast","noon",0.,0.5700000000000001,8,7,"night owl","baseball",3,"sophomore"
827,23.14,"west coast","noon",0.,0.,5,0,"night owl","baseball",5,"frosh"
828,75.72,"west coast","noon",1.,1.,6,5,"night owl","martial arts",5,"junior"
829,24.560000000000002,"west coast","noon",0.03,0.,5,10,"night owl","football",5,"sophomore"
830,51.15,"west coast","noon",0.8200000000000001,0.12,6,11,"night owl","curling",3,"junior"
831,32.27,"west coast","noon",0.03,0.64,8,10,"night owl","table tennis",4,"sophomore"
832,11.41,"west coast","noon",0.66,0.,1,5,"night owl","baseball",5,"frosh"
833,55.53,"west coast","noon",1.,0.73,8,4,"early bird","curling",1,"senior"
834,52.99,"west coast","noon",0.87,0.8200000000000001,6,6,"night owl","basketball",6,"sophomore"
835,62.38,"west coast","noon",1.,1.,0,3,"night owl","martial arts",4,"junior"
836,71.36,"west coast","noon",1.,1.,10,1,"night owl","curling",8,"sophomore"
837,39.02,"west coast","noon",0.58,0.27,2,5,"night owl","frisbee",4,"senior"
838,31.470000000000002,"west coast","noon",0.78,0.14,6,1,"night owl","basketball",3,"sophomore"
839,39.72,"west coast","noon",1.,0.12,10,3,"night owl","table tennis",4,"frosh"
840,16.77,"west coast","noon",0.81,0.06,7,1,"night owl","baseball",3,"sophomore"
841,66.69,"west coast","noon",1.,1.,7,4,"night owl","table tennis",5,"senior"
842,72.4,"west coast","noon",0.88,1.,9,8,"night owl","curling",5,"senior"
843,21.81,"west coast","noon",0.46,0.14,0,1,"night owl","frisbee",1,"junior"
844,61.75,"west coast","noon",0.93,1.,4,1,"night owl","baseball",5,"senior"
845,38.44,"west coast","noon",0.14,0.96,6,2,"night owl","frisbee",2,"sophomore"
846,31.73,"west coast","noon",0.75,0.32,0,5,"night owl","basketball",4,"sophomore"
847,65.79,"west coast","noon",1.,0.92,9,12,"night owl","curling",7,"sophomore"
848,54.550000000000004,"west coast","noon",0.97,0.96,3,1,"night owl","curling",5,"junior"
849,59.34,"west coast","noon",0.64,1.,0,7,"night owl","basketball",3,"junior"
850,27.150000000000002,"west coast","noon",0.26,0.,6,4,"night owl","baseball",2,"sophomore"
851,41.38,"west coast","morning",1.,0.35000000000000003,2,2,"night owl","curling",3,"junior"
852,42.84,"west coast","morning",0.04,1.,2,1,"early bird","basketball",3,"junior"
853,31.970000000000002,"west coast","morning",0.,0.49,7,12,"night owl","martial arts",5,"sophomore"
854,49.76,"west coast","morning",0.03,1.,8,8,"early bird","curling",1,"senior"
855,39.87,"west coast","morning",0.9,0.,9,12,"night owl","curling",1,"senior"
856,63.28,"west coast","morning",0.46,1.,8,12,"night owl","frisbee",4,"senior"
857,32.38,"west coast","morning",0.,0.76,3,12,"early bird","basketball",2,"junior"
858,39.71,"west coast","morning",0.,1.,0,8,"night owl","curling",4,"junior"
859,39.71,"west coast","morning",1.,0.,0,0,"night owl","frisbee",5,"junior"
860,57.86,"west coast","morning",0.,0.99,10,11,"early bird","basketball",1,"senior"
861,44.410000000000004,"west coast","noon",0.8300000000000001,0.34,7,4,"night owl","curling",3,"junior"
862,45.33,"west coast","noon",0.9500000000000001,0.61,1,2,"early bird","martial arts",3,"sophomore"
863,51.99,"west coast","noon",0.73,0.85,7,1,"early bird","martial arts",5,"frosh"
864,79.11,"west coast","noon",1.,1.,6,11,"night owl","frisbee",4,"junior"
865,40.94,"west coast","noon",1.,0.04,8,11,"night owl","baseball",6,"sophomore"
866,9.74,"west coast","noon",0.05,0.,7,12,"night owl","baseball",3,"junior"
867,36.660000000000004,"west coast","noon",1.,0.5,1,1,"early bird","curling",1,"senior"
868,59.22,"west coast","noon",0.56,1.,6,10,"night owl","table tennis",3,"junior"
869,40.85,"west coast","noon",1.,0.24,7,11,"early bird","table tennis",3,"junior"
870,39.410000000000004,"west coast","noon",0.37,0.07,7,1,"night owl","basketball",3,"senior"
871,45.51,"west coast","noon",0.87,0.,10,7,"early bird","curling",3,"senior"
872,20.32,"west coast","noon",0.,1.,1,9,"night owl","gymnastics",6,"senior"
873,32.59,"west coast","noon",1.,0.08,6,2,"early bird","curling",7,"frosh"
874,36.42,"west coast","noon",0.79,0.,9,6,"night owl","football",3,"sophomore"
875,27.8,"west coast","noon",0.6900000000000001,0.,5,9,"night owl","martial arts",5,"frosh"
876,22.14,"west coast","noon",0.09,0.,9,4,"early bird","football",4,"sophomore"
877,74.25,"west coast","noon",0.98,0.92,10,2,"night owl","martial arts",4,"junior"
878,71.76,"west coast","noon",0.97,0.9500000000000001,1,10,"night owl","basketball",4,"senior"
879,31.42,"west coast","noon",0.18,0.,10,9,"early bird","table tennis",3,"sophomore"
880,19.02,"west coast","noon",0.07,0.59,5,4,"early bird","martial arts",2,"frosh"
881,12.26,"west coast","noon",0.68,0.,4,0,"night owl","baseball",4,"junior"
882,14.040000000000001,"west coast","noon",0.07,0.74,0,10,"night owl","martial arts",3,"junior"
883,22.19,"west coast","noon",0.8200000000000001,0.32,3,5,"night owl","football",4,"sophomore"
884,20.07,"west coast","noon",1.,0.29,3,12,"night owl","baseball",4,"senior"
885,21.35,"west coast","noon",0.79,0.,7,10,"night owl","baseball",4,"junior"
886,34.65,"west coast","noon",0.36,0.9500000000000001,7,9,"night owl","football",3,"sophomore"
887,50.04,"west coast","noon",0.91,0.79,2,8,"night owl","basketball",3,"senior"
888,65.14,"west coast","noon",0.91,0.93,9,11,"night owl","curling",4,"senior"
889,51.45,"west coast","noon",0.3,1.,9,6,"night owl","frisbee",4,"junior"
890,24.87,"west coast","noon",0.,0.04,7,5,"night owl","football",3,"junior"
891,51.47,"west coast","noon",0.79,0.2,6,10,"night owl","frisbee",1,"junior"
892,56.13,"west coast","noon",1.,0.71,7,3,"early bird","baseball",3,"junior"
893,46.4,"west coast","noon",0.23,0.39,3,1,"night owl","table tennis",4,"sophomore"
894,71.52,"west coast","noon",0.,0.22,0,0,"night owl","table tennis",3,"sophomore"
895,32.09,"west coast","noon",0.,0.15,0,10,"early bird","baseball",2,"junior"
896,41.33,"west coast","noon",0.01,0.,0,1,"night owl","martial arts",3,"junior"
897,35.27,"west coast","noon",1.,0.,3,5,"early bird","curling",5,"sophomore"
898,71.10000000000001,"west coast","noon",0.92,1.,7,8,"night owl","football",5,"junior"
899,50.31,"west coast","noon",0.97,0.5700000000000001,7,10,"night owl","table tennis",4,"junior"
900,53.120000000000005,"west coast","noon",1.,0.13,10,12,"night owl","football",4,"sophomore"
901,37.800000000000004,"west coast","noon",0.34,0.,9,6,"night owl","curling",3,"junior"
902,38.34,"west coast","noon",0.46,0.42,9,4,"night owl","table tennis",4,"sophomore"
903,25.400000000000002,"west coast","noon",0.39,0.3,7,2,"night owl","curling",3,"senior"
904,37.43,"west coast","noon",0.12,1.,5,6,"early bird","frisbee",3,"junior"
905,76.27,"west coast","noon",1.,0.99,6,11,"night owl","frisbee",4,"frosh"
906,29.18,"west coast","noon",0.44,0.12,0,12,"early bird","gymnastics",3,"senior"
907,24.32,"west coast","noon",0.,0.03,9,6,"early bird","gymnastics",3,"senior"
908,20.900000000000002,"west coast","noon",0.54,0.,6,4,"night owl","football",6,"junior"
909,48.550000000000004,"west coast","noon",0.46,0.86,10,9,"night owl","gymnastics",6,"sophomore"
910,62.42,"west coast","noon",0.8200000000000001,0.9400000000000001,5,6,"night owl","table tennis",3,"senior"
911,48.54,"west coast","noon",0.76,0.,10,8,"night owl","table tennis",3,"senior"
912,51.74,"west coast","noon",0.19,0.,3,7,"early bird","baseball",3,"junior"
913,52.47,"west coast","noon",0.,0.05,5,5,"early bird","martial arts",5,"junior"
914,67.22,"west coast","noon",0.9,0.92,0,8,"night owl","basketball",3,"junior"
915,35.,"west coast","noon",0.8300000000000001,0.39,7,0,"early bird","table tennis",3,"senior"
916,36.38,"west coast","noon",0.,0.,3,4,"night owl","table tennis",5,"sophomore"
917,67.74,"west coast","noon",1.,0.97,5,3,"night owl","table tennis",4,"junior"
918,52.29,"west coast","noon",1.,0.23,10,10,"night owl","table tennis",4,"junior"
919,65.67,"west coast","noon",0.17,1.,10,8,"early bird","martial arts",2,"senior"
920,43.35,"west coast","noon",0.04,0.96,4,0,"night owl","table tennis",4,"sophomore"
921,32.980000000000004,"west coast","noon",0.,0.65,9,10,"early bird","football",5,"sophomore"
922,50.33,"west coast","noon",1.,0.24,8,11,"night owl","martial arts",4,"sophomore"
923,27.740000000000002,"west coast","noon",0.68,0.,1,0,"night owl","curling",4,"junior"
924,32.82,"west coast","noon",0.9500000000000001,0.,9,11,"night owl","curling",6,"junior"
925,48.29,"west coast","noon",1.,0.81,3,3,"night owl","table tennis",5,"senior"
926,72.25,"west coast","noon",1.,1.,5,4,"night owl","frisbee",4,"junior"
927,73.04,"west coast","noon",1.,1.,8,4,"early bird","table tennis",6,"frosh"
928,24.85,"west coast","noon",1.,0.23,0,1,"night owl","curling",3,"senior"
929,31.48,"west coast","noon",0.,0.01,7,3,"night owl","football",3,"junior"
930,24.48,"west coast","noon",0.13,0.,3,3,"early bird","baseball",6,"frosh"
931,0.,"west coast","noon",0.2,0.25,0,7,"night owl","table tennis",4,"frosh"
932,31.11,"west coast","noon",0.78,0.49,6,11,"night owl","curling",8,"sophomore"
933,58.56,"west coast","noon",0.84,1.,5,1,"night owl","curling",3,"senior"
934,43.36,"west coast","noon",1.,0.26,9,3,"night owl","curling",3,"senior"
935,37.36,"west coast","noon",0.,1.,8,6,"early bird","basketball",3,"junior"
936,0.,"west coast","noon",0.,0.9,3,1,"night owl","table tennis",7,"sophomore"
937,0.06,"west coast","noon",0.06,0.14,2,4,"night owl","football",3,"sophomore"
938,74.5,"west coast","noon",1.,1.,8,8,"night owl","curling",3,"senior"
939,9.97,"west coast","noon",0.,0.44,5,4,"early bird","martial arts",5,"frosh"
940,0.,"west coast","noon",0.07,0.12,2,6,"night owl","football",2,"senior"
941,48.56,"west coast","noon",0.51,0.86,3,8,"night owl","martial arts",2,"senior"
942,71.4,"west coast","noon",0.91,0.92,10,6,"early bird","table tennis",3,"junior"
943,57.14,"west coast","noon",0.58,1.,5,6,"night owl","basketball",3,"junior"
944,22.8,"west coast","noon",1.,0.,9,3,"night owl","curling",7,"frosh"
945,18.52,"west coast","noon",0.38,0.92,0,9,"night owl","baseball",5,"senior"
946,49.58,"west coast","noon",0.55,1.,5,7,"night owl","football",4,"senior"
947,59.58,"west coast","noon",1.,0.89,1,3,"night owl","frisbee",3,"senior"
948,13.31,"west coast","noon",0.44,0.17,7,2,"night owl","football",6,"frosh"
949,23.51,"west coast","noon",0.,0.47000000000000003,5,4,"night owl","frisbee",2,"sophomore"
950,14.71,"west coast","noon",0.05,0.76,8,8,"early bird","baseball",5,"junior"
951,53.38,"west coast","noon",0.9,0.97,1,2,"night owl","curling",4,"senior"
952,8.57,"west coast","noon",0.,0.01,7,3,"night owl","martial arts",3,"senior"
953,9.85,"west coast","noon",0.46,0.14,9,11,"early bird","curling",6,"junior"
954,0.,"west coast","noon",0.08,0.63,2,6,"early bird","curling",1,"senior"
955,19.73,"west coast","noon",0.9400000000000001,0.17,5,2,"night owl","gymnastics",3,"senior"
956,23.400000000000002,"west coast","noon",0.4,0.79,2,3,"night owl","curling",3,"junior"
957,35.46,"west coast","noon",1.,0.11,1,3,"early bird","basketball",5,"frosh"
958,31.5,"west coast","noon",0.92,0.43,3,11,"night owl","frisbee",5,"senior"
959,25.830000000000002,"west coast","noon",0.99,0.16,6,7,"night owl","table tennis",3,"senior"
960,0.,"west coast","noon",0.,0.03,4,11,"night owl","curling",7,"frosh"
961,37.29,"west coast","noon",0.21,1.,7,6,"night owl","football",4,"junior"
962,54.38,"west coast","noon",0.9500000000000001,0.67,10,9,"night owl","table tennis",4,"junior"
963,33.57,"west coast","noon",0.23,1.,0,11,"night owl","basketball",6,"junior"
