"student label","game score","coast","game scheduled","percent training sessions attended","overall fitness score","# extra strategy sessions attended","hours of sleep the night before game","early bird/night owl","previous competitive sports","# meals on day prior to game","university year"
644,50.25,"west coast","noon",1.,0.55,7,5,"night owl","gymnastics",4,"junior"
645,17.62,"west coast","noon",0.03,0.8200000000000001,6,4,"night owl","table tennis",4,"junior"
646,32.71,"west coast","noon",0.,0.73,0,6,"early bird","martial arts",2,"junior"
647,48.38,"west coast","noon",1.,0.,10,4,"night owl","martial arts",1,"sophomore"
648,69.58,"west coast","noon",0.93,1.,3,6,"night owl","frisbee",5,"sophomore"
649,71.63,"west coast","noon",1.,1.,6,0,"early bird","frisbee",5,"junior"
650,40.34,"west coast","noon",0.11,1.,5,8,"night owl","curling",6,"frosh"
651,24.7,"west coast","noon",0.,0.25,3,7,"early bird","martial arts",6,"sophomore"
652,81.72,"west coast","noon",0.97,1.,8,4,"early bird","frisbee",3,"sophomore"
653,48.77,"west coast","noon",1.,0.,8,12,"night owl","frisbee",4,"frosh"
654,38.54,"west coast","noon",0.,0.97,10,10,"night owl","baseball",3,"junior"
655,55.9,"west coast","noon",0.49,0.96,8,12,"night owl","frisbee",3,"senior"
656,46.74,"west coast","noon",0.98,0.06,10,7,"early bird","baseball",3,"senior"
657,38.59,"west coast","noon",0.81,0.08,7,6,"night owl","football",4,"sophomore"
658,19.76,"west coast","noon",0.28,0.05,2,6,"night owl","baseball",5,"frosh"
659,40.32,"west coast","noon",0.,1.,3,5,"night owl","frisbee",5,"sophomore"
660,67.78,"west coast","noon",0.84,0.8,10,10,"night owl","basketball",4,"sophomore"
661,54.120000000000005,"west coast","noon",0.8,0.88,7,3,"night owl","martial arts",3,"senior"
662,35.29,"west coast","noon",0.08,1.,2,6,"night owl","table tennis",3,"sophomore"
663,43.65,"west coast","noon",0.6900000000000001,1.,3,0,"night owl","curling",7,"frosh"
664,6.38,"west coast","noon",0.27,0.12,4,6,"night owl","curling",3,"junior"
665,30.330000000000002,"west coast","noon",0.,0.85,9,12,"night owl","martial arts",3,"sophomore"
666,25.66,"west coast","noon",0.8300000000000001,0.,2,12,"night owl","martial arts",3,"junior"
667,19.91,"west coast","noon",0.,1.,3,3,"night owl","table tennis",6,"junior"
668,3.77,"west coast","noon",0.24,0.72,7,1,"night owl","football",4,"junior"
669,0.25,"west coast","noon",0.,0.8,7,1,"night owl","curling",4,"junior"
670,52.81,"west coast","noon",0.92,0.71,10,9,"night owl","table tennis",6,"sophomore"
671,41.42,"west coast","noon",0.3,0.91,9,11,"night owl","curling",3,"junior"
672,5.87,"west coast","noon",0.,0.12,5,6,"night owl","frisbee",4,"sophomore"
673,52.65,"west coast","noon",0.87,0.9,3,0,"night owl","basketball",3,"junior"
674,13.23,"west coast","noon",0.,0.,2,1,"early bird","martial arts",3,"frosh"
675,0.,"west coast","noon",0.06,0.48,2,2,"early bird","frisbee",3,"frosh"
676,63.32,"west coast","noon",1.,1.,2,4,"night owl","football",3,"sophomore"
677,26.11,"west coast","noon",0.17,0.03,8,10,"early bird","table tennis",3,"sophomore"
678,35.12,"west coast","noon",0.32,0.86,7,7,"night owl","table tennis",3,"junior"
679,20.13,"west coast","noon",0.07,1.,2,10,"night owl","table tennis",3,"senior"
680,79.51,"west coast","noon",1.,1.,10,4,"night owl","curling",3,"sophomore"
681,35.07,"west coast","noon",1.,0.68,6,11,"night owl","table tennis",5,"junior"
682,0.,"west coast","noon",0.,0.63,4,7,"night owl","martial arts",5,"frosh"
683,17.11,"west coast","noon",0.,0.9500000000000001,7,11,"early bird","curling",2,"senior"
684,19.81,"west coast","noon",1.,0.06,5,10,"night owl","baseball",4,"junior"
685,23.66,"west coast","noon",0.22,0.36,3,10,"night owl","baseball",3,"junior"
686,0.,"west coast","noon",0.13,0.,1,0,"night owl","table tennis",3,"sophomore"
687,71.9,"west coast","noon",0.99,1.,7,10,"night owl","table tennis",4,"senior"
688,45.07,"west coast","noon",0.9400000000000001,0.39,7,10,"night owl","frisbee",3,"senior"
689,0.,"west coast","noon",0.15,0.15,5,0,"early bird","gymnastics",4,"frosh"
690,0.,"west coast","noon",0.13,0.89,3,1,"night owl","baseball",4,"junior"
691,49.480000000000004,"west coast","noon",0.9,0.73,8,8,"night owl","baseball",4,"senior"
692,24.48,"west coast","noon",0.78,0.5700000000000001,2,3,"early bird","table tennis",4,"junior"
693,56.64,"west coast","noon",0.54,0.9400000000000001,7,7,"night owl","martial arts",3,"sophomore"
694,24.330000000000002,"west coast","noon",0.81,0.,7,1,"night owl","baseball",3,"junior"
695,53.76,"west coast","noon",1.,0.26,10,7,"night owl","frisbee",3,"junior"
696,51.59,"west coast","noon",1.,0.36,10,1,"night owl","martial arts",3,"sophomore"
697,38.57,"west coast","noon",0.47000000000000003,0.55,10,8,"night owl","table tennis",5,"junior"
698,41.77,"west coast","noon",0.79,0.8200000000000001,2,4,"night owl","martial arts",4,"sophomore"
699,33.84,"west coast","noon",0.,0.96,9,4,"night owl","martial arts",4,"sophomore"
700,17.03,"west coast","noon",0.48,0.1,6,10,"night owl","gymnastics",3,"junior"
701,44.76,"west coast","noon",1.,0.24,4,10,"night owl","frisbee",3,"junior"
702,37.49,"west coast","noon",0.61,0.05,8,11,"night owl","football",3,"junior"
703,54.36,"west coast","noon",0.66,0.76,2,10,"night owl","frisbee",1,"senior"
704,33.37,"west coast","noon",0.88,0.,5,8,"early bird","frisbee",4,"frosh"
705,22.09,"west coast","noon",0.,0.96,1,6,"early bird","frisbee",2,"junior"
706,25.07,"west coast","noon",0.84,0.,0,4,"night owl","football",5,"sophomore"
707,32.82,"west coast","noon",0.55,0.19,7,8,"early bird","basketball",7,"sophomore"
708,1.37,"west coast","noon",0.04,1.,0,0,"night owl","table tennis",5,"frosh"
709,43.12,"west coast","noon",0.97,0.8200000000000001,3,1,"night owl","curling",5,"junior"
710,24.07,"west coast","noon",0.,0.87,8,12,"early bird","baseball",4,"sophomore"
711,0.,"west coast","noon",0.,0.,1,2,"night owl","baseball",3,"sophomore"
712,0.,"west coast","noon",0.,0.,1,2,"night owl","football",6,"senior"
713,28.96,"west coast","noon",0.9400000000000001,0.79,2,2,"night owl","table tennis",5,"senior"
714,39.4,"west coast","noon",1.,0.84,5,0,"night owl","gymnastics",4,"frosh"
715,24.55,"west coast","noon",0.9500000000000001,0.06,5,12,"night owl","basketball",2,"sophomore"
716,56.2,"west coast","noon",1.,1.,1,1,"night owl","baseball",4,"senior"
717,64.47,"west coast","noon",1.,0.9400000000000001,3,11,"night owl","frisbee",3,"senior"
718,0.,"west coast","noon",0.,0.,1,2,"night owl","basketball",3,"frosh"
719,2.41,"west coast","noon",0.08,0.23,2,6,"night owl","frisbee",4,"senior"
720,0.,"west coast","noon",0.,0.1,1,5,"night owl","table tennis",4,"frosh"
721,12.450000000000001,"west coast","noon",0.9500000000000001,0.,7,12,"night owl","curling",7,"frosh"
722,34.9,"west coast","noon",0.8300000000000001,0.,9,6,"early bird","curling",3,"junior"
723,50.68,"west coast","noon",0.9400000000000001,0.77,9,8,"early bird","baseball",6,"sophomore"
724,24.22,"west coast","noon",0.81,0.,8,2,"night owl","baseball",3,"junior"
725,67.38,"west coast","noon",0.96,1.,8,12,"night owl","table tennis",4,"senior"
726,53.81,"west coast","noon",0.9400000000000001,1.,2,12,"early bird","curling",2,"junior"
727,0.,"west coast","noon",0.,0.22,5,1,"night owl","curling",5,"sophomore"
728,54.370000000000005,"west coast","noon",0.78,0.89,8,9,"night owl","baseball",3,"junior"
729,27.34,"west coast","noon",0.12,1.,3,5,"night owl","frisbee",3,"sophomore"
730,68.11,"west coast","noon",0.86,0.88,10,8,"night owl","frisbee",4,"sophomore"
731,56.050000000000004,"west coast","evening",0.99,0.54,2,5,"night owl","basketball",2,"frosh"
732,16.82,"west coast","evening",0.04,0.,4,1,"night owl","table tennis",4,"sophomore"
733,14.69,"west coast","evening",0.,0.96,1,0,"night owl","football",7,"sophomore"
734,44.980000000000004,"west coast","evening",0.06,0.08,8,7,"night owl","frisbee",3,"senior"
735,82.65,"west coast","evening",0.81,1.,7,11,"night owl","frisbee",2,"senior"
736,51.31,"west coast","evening",0.07,1.,9,7,"night owl","table tennis",3,"frosh"
737,46.78,"west coast","evening",0.85,0.5700000000000001,5,3,"early bird","gymnastics",2,"senior"
738,70.89,"west coast","evening",1.,1.,10,3,"early bird","curling",6,"sophomore"
739,40.2,"west coast","evening",0.6,0.47000000000000003,7,4,"early bird","football",4,"senior"
740,38.86,"west coast","evening",0.75,0.,5,9,"night owl","gymnastics",6,"junior"
741,37.25,"west coast","noon",0.,0.9400000000000001,9,9,"early bird","curling",3,"junior"
742,12.31,"west coast","noon",0.1,0.14,0,6,"night owl","frisbee",3,"sophomore"
743,33.9,"west coast","noon",1.,0.1,6,6,"early bird","gymnastics",6,"frosh"
744,81.65,"west coast","noon",1.,1.,8,6,"night owl","basketball",4,"sophomore"
745,17.72,"west coast","noon",0.,0.,5,8,"night owl","frisbee",3,"sophomore"
746,46.300000000000004,"west coast","noon",0.07,1.,9,8,"night owl","martial arts",3,"junior"
747,13.18,"west coast","noon",0.32,0.12,3,6,"night owl","martial arts",6,"frosh"
748,20.05,"west coast","noon",0.,0.81,0,1,"night owl","table tennis",2,"senior"
749,34.15,"west coast","noon",1.,0.25,6,11,"night owl","table tennis",4,"sophomore"
750,11.1,"west coast","noon",0.,0.,6,12,"night owl","football",3,"junior"
751,5.45,"west coast","noon",0.11,0.,5,8,"night owl","martial arts",1,"junior"
752,17.63,"west coast","noon",0.28,0.8,4,4,"night owl","basketball",3,"sophomore"
753,17.740000000000002,"west coast","noon",0.71,0.1,9,12,"night owl","curling",3,"senior"
754,58.56,"west coast","noon",1.,0.99,0,4,"night owl","table tennis",4,"junior"
755,0.,"west coast","noon",0.,0.,4,5,"night owl","gymnastics",6,"junior"
756,22.25,"west coast","noon",0.61,0.36,10,0,"night owl","gymnastics",4,"sophomore"
757,14.13,"west coast","noon",0.93,0.09,6,1,"night owl","table tennis",4,"junior"
758,14.63,"west coast","noon",0.,0.65,10,10,"night owl","curling",5,"sophomore"
759,0.,"west coast","noon",0.15,0.03,6,3,"night owl","football",3,"junior"
760,68.88,"west coast","noon",1.,0.9500000000000001,10,8,"night owl","football",2,"senior"
761,65.08,"west coast","noon",0.03,1.,10,10,"early bird","martial arts",3,"senior"
762,48.19,"west coast","noon",1.,0.07,9,8,"night owl","gymnastics",1,"junior"
763,33.97,"west coast","noon",0.01,0.88,4,3,"night owl","curling",3,"junior"
764,33.97,"west coast","noon",0.23,0.29,1,9,"night owl","frisbee",4,"frosh"
765,45.76,"west coast","noon",0.,0.01,1,5,"early bird","curling",5,"junior"
766,36.21,"west coast","noon",0.11,0.91,2,10,"night owl","football",2,"senior"
767,41.24,"west coast","noon",0.01,0.88,4,3,"night owl","curling",1,"junior"
768,37.9,"west coast","noon",0.51,0.,8,6,"night owl","baseball",4,"junior"
769,25.53,"west coast","noon",0.15,0.12,2,7,"early bird","football",6,"junior"
770,45.93,"west coast","noon",0.03,0.8,8,11,"early bird","martial arts",2,"senior"
771,29.8,"west coast","noon",1.,0.,7,5,"night owl","martial arts",6,"frosh"
772,40.25,"west coast","noon",0.46,0.97,8,0,"night owl","table tennis",3,"junior"
773,57.4,"west coast","noon",1.,0.79,4,4,"night owl","martial arts",3,"senior"
774,43.09,"west coast","noon",0.15,0.97,4,5,"night owl","martial arts",4,"junior"
775,16.04,"west coast","noon",1.,0.01,2,5,"night owl","baseball",4,"sophomore"
776,48.11,"west coast","noon",0.5,1.,0,5,"night owl","frisbee",5,"senior"
777,20.51,"west coast","noon",0.03,0.02,5,8,"night owl","martial arts",3,"sophomore"
778,56.67,"west coast","noon",1.,0.91,1,5,"night owl","frisbee",4,"sophomore"
779,38.37,"west coast","noon",0.9500000000000001,0.,9,12,"early bird","curling",2,"sophomore"
780,0.,"west coast","noon",0.33,0.52,3,0,"night owl","curling",4,"junior"
781,30.41,"west coast","noon",0.56,0.17,3,8,"night owl","table tennis",4,"junior"
782,30.330000000000002,"west coast","noon",0.92,0.14,1,6,"night owl","frisbee",6,"junior"
783,26.78,"west coast","noon",0.04,0.25,4,8,"night owl","frisbee",3,"sophomore"
784,29.45,"west coast","noon",0.,0.17,5,0,"night owl","martial arts",3,"frosh"
785,75.54,"west coast","noon",1.,1.,3,8,"night owl","martial arts",1,"senior"
786,0.,"west coast","noon",0.,0.67,2,0,"early bird","curling",3,"frosh"
787,37.2,"west coast","noon",0.32,0.03,1,1,"night owl","frisbee",5,"junior"
788,0.,"west coast","noon",0.,0.,5,2,"night owl","football",4,"frosh"
789,13.76,"west coast","noon",0.,0.74,0,4,"early bird","frisbee",3,"senior"
790,76.76,"west coast","noon",1.,1.,7,4,"night owl","frisbee",4,"junior"
791,75.98,"west coast","noon",1.,1.,6,9,"night owl","martial arts",3,"junior"
792,24.07,"west coast","noon",0.85,0.26,2,5,"night owl","curling",3,"sophomore"
793,38.56,"west coast","noon",0.,1.,7,4,"night owl","gymnastics",4,"junior"
794,72.73,"west coast","noon",0.92,1.,4,4,"early bird","martial arts",2,"junior"
795,16.51,"west coast","noon",1.,0.,1,7,"night owl","curling",3,"senior"
796,49.52,"west coast","noon",0.39,1.,1,10,"night owl","basketball",2,"sophomore"
797,58.13,"west coast","noon",1.,0.84,8,5,"night owl","curling",4,"sophomore"
798,5.99,"west coast","noon",0.03,0.43,3,8,"night owl","gymnastics",5,"sophomore"
799,26.69,"west coast","noon",0.01,0.96,7,6,"night owl","table tennis",2,"junior"
800,63.54,"west coast","noon",0.52,1.,7,10,"night owl","martial arts",4,"sophomore"
801,38.27,"west coast","noon",0.84,0.1,3,4,"night owl","football",5,"sophomore"
802,17.53,"west coast","noon",0.44,0.,6,4,"night owl","table tennis",3,"sophomore"
803,55.14,"west coast","noon",0.68,0.,10,9,"night owl","curling",6,"sophomore"
804,48.09,"west coast","noon",0.9,0.18,8,6,"night owl","football",3,"senior"
805,66.58,"west coast","noon",0.99,1.,1,0,"night owl","basketball",4,"junior"
806,42.58,"west coast","noon",0.34,0.88,4,10,"night owl","baseball",3,"senior"
807,31.76,"west coast","noon",0.34,0.,9,7,"night owl","gymnastics",4,"sophomore"
808,32.51,"west coast","noon",0.1,0.8,1,1,"night owl","frisbee",3,"junior"
809,26.52,"west coast","noon",1.,0.07,0,1,"night owl","curling",4,"frosh"
810,0.,"west coast","noon",0.25,0.01,0,7,"early bird","football",6,"sophomore"
811,39.58,"west coast","morning",1.,0.,1,1,"night owl","baseball",5,"frosh"
812,68.91,"west coast","morning",0.9400000000000001,0.79,9,11,"night owl","table tennis",4,"sophomore"
813,61.31,"west coast","morning",0.97,0.9,3,9,"night owl","curling",5,"senior"
814,62.17,"west coast","morning",1.,0.9500000000000001,2,10,"night owl","football",4,"frosh"
815,31.71,"west coast","morning",0.,0.01,3,7,"night owl","baseball",4,"sophomore"
816,46.52,"west coast","morning",0.48,0.46,10,6,"night owl","curling",3,"junior"
817,32.75,"west coast","morning",1.,0.11,5,1,"night owl","table tennis",6,"sophomore"
818,29.55,"west coast","morning",0.,0.44,5,7,"night owl","baseball",5,"frosh"
819,13.01,"west coast","morning",0.,0.,4,9,"night owl","table tennis",5,"sophomore"
820,16.39,"west coast","morning",0.04,0.32,7,3,"night owl","curling",7,"frosh"
821,33.19,"west coast","noon",0.13,1.,5,10,"night owl","table tennis",3,"sophomore"
822,40.9,"west coast","noon",0.91,0.16,7,7,"night owl","table tennis",3,"frosh"
823,56.6,"west coast","noon",1.,0.71,6,12,"night owl","baseball",3,"senior"
824,72.07000000000001,"west coast","noon",1.,1.,1,11,"night owl","martial arts",6,"sophomore"
825,35.97,"west coast","noon",0.65,0.05,10,3,"night owl","gymnastics",3,"sophomore"
826,39.47,"west coast","noon",0.,0.81,9,6,"night owl","baseball",3,"sophomore"
827,30.77,"west coast","noon",0.16,0.09,7,0,"night owl","baseball",5,"frosh"
828,80.07000000000001,"west coast","noon",0.99,1.,7,6,"night owl","martial arts",5,"junior"
829,28.82,"west coast","noon",0.43,0.,6,10,"night owl","football",5,"sophomore"
830,21.580000000000002,"west coast","noon",1.,0.,3,10,"night owl","curling",3,"junior"
831,46.76,"west coast","noon",0.,0.04,7,10,"night owl","table tennis",4,"sophomore"
832,30.5,"west coast","noon",1.,0.11,2,2,"night owl","baseball",5,"frosh"
833,74.92,"west coast","noon",0.9,1.,7,6,"early bird","curling",1,"senior"
834,73.47,"west coast","noon",1.,1.,5,7,"night owl","basketball",6,"sophomore"
835,58.1,"west coast","noon",1.,0.88,0,5,"night owl","martial arts",4,"junior"
836,72.15,"west coast","noon",0.89,1.,10,0,"night owl","curling",8,"sophomore"
837,47.,"west coast","noon",0.8200000000000001,0.3,2,4,"night owl","frisbee",4,"senior"
838,34.6,"west coast","noon",0.42,0.45,6,0,"night owl","basketball",3,"sophomore"
839,53.28,"west coast","noon",0.9400000000000001,0.48,10,1,"night owl","table tennis",4,"sophomore"
840,43.61,"west coast","noon",0.84,0.32,6,2,"night owl","baseball",3,"sophomore"
841,41.54,"west coast","noon",0.8,0.6900000000000001,6,5,"night owl","table tennis",5,"senior"
842,66.4,"west coast","noon",0.97,0.93,9,8,"night owl","curling",5,"senior"
843,22.48,"west coast","noon",0.19,0.37,0,2,"night owl","frisbee",1,"junior"
844,60.49,"west coast","noon",1.,0.97,7,1,"night owl","baseball",5,"senior"
845,48.49,"west coast","noon",0.32,1.,7,1,"night owl","frisbee",2,"sophomore"
846,56.980000000000004,"west coast","noon",0.9500000000000001,0.9,2,4,"night owl","basketball",4,"sophomore"
847,40.03,"west coast","noon",0.84,0.5700000000000001,7,12,"night owl","curling",7,"sophomore"
848,51.1,"west coast","noon",0.91,0.96,2,3,"night owl","curling",5,"junior"
849,72.24,"west coast","noon",0.92,1.,0,8,"night owl","basketball",3,"junior"
850,42.29,"west coast","noon",0.93,0.28,7,4,"night owl","baseball",2,"sophomore"
851,30.57,"west coast","noon",1.,0.65,1,2,"night owl","curling",3,"junior"
852,17.95,"west coast","noon",0.,1.,2,0,"early bird","basketball",3,"junior"
853,22.56,"west coast","noon",0.01,0.9500000000000001,5,12,"night owl","martial arts",5,"sophomore"
854,3.5700000000000003,"west coast","noon",0.02,0.61,7,11,"early bird","curling",1,"senior"
855,32.86,"west coast","noon",0.29,0.,7,12,"night owl","curling",1,"senior"
856,32.64,"west coast","noon",0.1,0.8300000000000001,9,9,"night owl","frisbee",4,"senior"
857,52.68,"west coast","noon",0.64,0.9400000000000001,3,12,"early bird","basketball",2,"junior"
858,2.7,"west coast","noon",0.,0.92,0,10,"night owl","curling",4,"junior"
859,25.490000000000002,"west coast","noon",0.8200000000000001,0.16,0,0,"night owl","frisbee",5,"junior"
860,50.56,"west coast","noon",0.04,1.,10,12,"early bird","basketball",1,"senior"
861,16.05,"west coast","noon",0.51,0.,8,4,"night owl","curling",3,"junior"
862,16.85,"west coast","noon",0.41000000000000003,0.29,4,0,"early bird","martial arts",3,"sophomore"
863,8.61,"west coast","noon",0.,0.73,7,0,"early bird","martial arts",5,"frosh"
864,75.82000000000001,"west coast","noon",0.93,0.99,7,10,"night owl","frisbee",4,"junior"
865,28.71,"west coast","noon",0.9500000000000001,0.07,8,9,"night owl","baseball",6,"sophomore"
866,18.38,"west coast","noon",0.17,0.,7,11,"night owl","baseball",3,"junior"
867,23.21,"west coast","noon",0.97,0.22,1,0,"early bird","curling",1,"senior"
868,58.58,"west coast","noon",0.8300000000000001,1.,6,11,"night owl","table tennis",3,"junior"
869,24.96,"west coast","noon",1.,0.,8,11,"early bird","table tennis",3,"junior"
870,30.01,"west coast","noon",0.04,0.01,8,2,"night owl","basketball",3,"senior"
871,42.06,"west coast","noon",0.87,0.,10,8,"early bird","curling",3,"senior"
872,0.,"west coast","noon",0.,0.6900000000000001,3,8,"night owl","gymnastics",6,"senior"
873,35.63,"west coast","noon",1.,0.,6,0,"early bird","curling",7,"frosh"
874,36.09,"west coast","noon",0.31,0.,8,5,"night owl","football",3,"sophomore"
875,38.06,"west coast","noon",0.56,0.,7,8,"night owl","martial arts",5,"frosh"
876,32.88,"west coast","noon",0.19,0.25,10,5,"early bird","football",4,"sophomore"
877,53.22,"west coast","noon",0.25,0.9400000000000001,10,5,"night owl","martial arts",4,"junior"
878,55.04,"west coast","noon",0.9400000000000001,0.6900000000000001,2,9,"night owl","basketball",4,"senior"
879,37.76,"west coast","noon",0.17,0.15,10,10,"early bird","table tennis",3,"sophomore"
880,32.88,"west coast","noon",0.26,0.93,3,1,"early bird","martial arts",2,"frosh"
881,27.01,"west coast","evening",0.,0.03,6,0,"night owl","baseball",4,"junior"
882,36.410000000000004,"west coast","evening",0.29,0.56,0,11,"night owl","martial arts",3,"junior"
883,38.17,"west coast","evening",0.26,0.38,3,3,"night owl","football",4,"sophomore"
884,38.980000000000004,"west coast","evening",0.86,0.,3,12,"night owl","baseball",4,"senior"
885,46.26,"west coast","evening",0.71,0.21,7,12,"night owl","baseball",4,"junior"
886,79.63,"west coast","evening",1.,1.,6,10,"night owl","football",3,"sophomore"
887,47.67,"west coast","evening",0.4,0.8,3,8,"night owl","basketball",3,"senior"
888,70.24,"west coast","evening",1.,0.75,10,12,"night owl","curling",4,"senior"
889,41.53,"west coast","evening",0.02,0.96,7,6,"night owl","frisbee",4,"junior"
890,30.36,"west coast","evening",0.,0.,9,2,"night owl","football",3,"junior"
891,49.89,"west coast","noon",0.77,0.25,8,10,"night owl","frisbee",1,"junior"
892,59.9,"west coast","noon",1.,0.63,6,5,"early bird","baseball",3,"junior"
893,15.25,"west coast","noon",0.24,0.08,5,0,"night owl","table tennis",4,"sophomore"
894,4.59,"west coast","noon",0.04,0.28,2,0,"night owl","table tennis",3,"sophomore"
895,14.52,"west coast","noon",0.,0.42,1,8,"early bird","baseball",2,"junior"
896,32.06,"west coast","noon",0.,0.,1,0,"night owl","martial arts",3,"junior"
897,44.17,"west coast","noon",1.,0.,6,7,"early bird","curling",5,"sophomore"
898,67.03,"west coast","noon",0.75,1.,8,9,"night owl","football",5,"junior"
899,62.03,"west coast","noon",0.7000000000000001,1.,6,11,"night owl","table tennis",4,"junior"
900,48.2,"west coast","noon",0.65,0.41000000000000003,10,12,"night owl","football",4,"sophomore"
901,34.63,"west coast","evening",0.51,0.23,9,6,"night owl","curling",3,"junior"
902,23.1,"west coast","evening",0.4,0.,10,5,"night owl","table tennis",4,"sophomore"
903,21.21,"west coast","evening",0.28,0.35000000000000003,7,4,"night owl","curling",3,"senior"
904,16.990000000000002,"west coast","evening",0.,0.98,3,6,"early bird","frisbee",3,"junior"
905,74.87,"west coast","evening",1.,1.,4,12,"night owl","frisbee",4,"frosh"
906,26.810000000000002,"west coast","evening",1.,0.32,1,9,"early bird","gymnastics",3,"senior"
907,15.14,"west coast","evening",0.13,0.,10,8,"early bird","gymnastics",3,"senior"
908,39.99,"west coast","evening",1.,0.16,7,3,"night owl","football",6,"junior"
909,42.64,"west coast","evening",0.81,0.78,7,6,"night owl","gymnastics",6,"sophomore"
910,51.730000000000004,"west coast","evening",0.9500000000000001,0.6900000000000001,3,7,"night owl","table tennis",3,"senior"
911,11.44,"west coast","noon",0.29,0.04,7,8,"night owl","table tennis",3,"senior"
912,0.,"west coast","noon",0.23,0.13,2,9,"early bird","baseball",3,"junior"
913,26.810000000000002,"west coast","noon",0.,0.,5,3,"early bird","martial arts",5,"junior"
914,70.78,"west coast","noon",1.,1.,0,7,"night owl","basketball",3,"junior"
915,52.74,"west coast","noon",0.5,1.,8,0,"early bird","table tennis",3,"senior"
916,0.,"west coast","noon",0.35000000000000003,0.,4,2,"night owl","table tennis",5,"sophomore"
917,56.36,"west coast","noon",0.9400000000000001,0.91,5,2,"night owl","table tennis",4,"junior"
918,40.480000000000004,"west coast","noon",1.,0.33,9,9,"night owl","table tennis",4,"junior"
919,35.11,"west coast","noon",0.,0.84,9,8,"early bird","martial arts",2,"senior"
920,26.27,"west coast","noon",0.,1.,8,1,"night owl","table tennis",4,"sophomore"
921,28.98,"west coast","noon",0.,0.98,9,9,"early bird","football",5,"sophomore"
922,21.89,"west coast","noon",1.,0.,5,9,"night owl","martial arts",4,"sophomore"
923,23.69,"west coast","noon",1.,0.,3,1,"night owl","curling",4,"junior"
924,36.480000000000004,"west coast","noon",1.,0.,9,11,"night owl","curling",6,"junior"
925,61.51,"west coast","noon",1.,1.,3,3,"night owl","table tennis",5,"senior"
926,58.96,"west coast","noon",1.,0.9,4,2,"night owl","frisbee",4,"junior"
927,47.85,"west coast","noon",0.96,0.46,10,7,"early bird","table tennis",6,"frosh"
928,15.18,"west coast","noon",0.97,0.13,2,0,"night owl","curling",3,"senior"
929,17.150000000000002,"west coast","noon",0.02,0.,6,4,"night owl","football",3,"junior"
930,0.,"west coast","noon",0.25,0.,3,3,"early bird","baseball",6,"frosh"
931,34.37,"west coast","noon",0.8200000000000001,0.49,1,9,"night owl","table tennis",4,"frosh"
932,57.120000000000005,"west coast","noon",0.8300000000000001,0.84,8,10,"night owl","curling",8,"sophomore"
933,58.230000000000004,"west coast","noon",0.88,1.,4,2,"night owl","curling",3,"senior"
934,29.52,"west coast","noon",0.75,0.33,9,2,"night owl","curling",3,"senior"
935,26.42,"west coast","noon",0.,0.99,5,5,"early bird","basketball",3,"junior"
936,11.89,"west coast","noon",0.1,0.6,1,2,"night owl","table tennis",7,"sophomore"
937,34.06,"west coast","noon",0.03,0.,5,4,"night owl","football",3,"sophomore"
938,74.26,"west coast","noon",0.85,1.,8,8,"night owl","curling",3,"senior"
939,27.25,"west coast","noon",0.,0.9500000000000001,7,4,"early bird","martial arts",5,"frosh"
940,14.51,"west coast","noon",0.46,0.,1,7,"night owl","football",2,"senior"
941,68.64,"west coast","noon",0.63,1.,4,8,"night owl","martial arts",2,"senior"
942,63.71,"west coast","noon",1.,0.76,9,5,"early bird","table tennis",3,"senior"
943,48.43,"west coast","noon",0.39,1.,7,4,"night owl","basketball",3,"junior"
944,34.46,"west coast","noon",0.72,0.15,9,3,"night owl","curling",7,"frosh"
945,52.28,"west coast","noon",0.59,1.,0,11,"night owl","baseball",5,"senior"
946,68.39,"west coast","noon",0.96,1.,5,7,"night owl","football",4,"senior"
947,75.2,"west coast","noon",1.,1.,4,4,"night owl","frisbee",3,"senior"
948,35.59,"west coast","noon",1.,0.,8,4,"night owl","football",6,"frosh"
949,33.74,"west coast","noon",0.03,0.01,7,2,"night owl","frisbee",2,"sophomore"
950,38.31,"west coast","noon",0.,0.67,7,6,"early bird","baseball",5,"junior"
951,58.92,"west coast","noon",0.92,0.97,4,6,"night owl","curling",4,"senior"
952,9.43,"west coast","noon",0.02,0.,7,1,"night owl","martial arts",3,"senior"
953,29.27,"west coast","noon",0.49,0.11,10,12,"early bird","curling",6,"junior"
954,31.740000000000002,"west coast","noon",0.61,0.55,2,6,"early bird","curling",1,"senior"
955,21.17,"west coast","noon",0.93,0.,5,3,"night owl","gymnastics",3,"senior"
956,61.,"west coast","noon",0.97,0.97,2,4,"night owl","curling",3,"junior"
957,34.9,"west coast","noon",1.,0.4,1,4,"early bird","basketball",5,"frosh"
958,47.61,"west coast","noon",1.,0.78,4,10,"night owl","frisbee",5,"senior"
959,22.78,"west coast","noon",1.,0.02,6,9,"night owl","table tennis",3,"senior"
960,0.,"west coast","noon",0.,0.1,3,11,"night owl","curling",7,"frosh"
961,62.09,"west coast","noon",1.,1.,4,7,"night owl","football",4,"junior"
962,40.76,"west coast","noon",0.99,0.1,10,9,"night owl","table tennis",4,"junior"
963,6.95,"west coast","noon",0.,0.61,0,10,"night owl","basketball",6,"junior"
964,8.31,"west coast","noon",0.,0.05,7,12,"night owl","curling",4,"senior"
