"student label","game score","coast","game scheduled","percent training sessions attended","overall fitness score","# extra strategy sessions attended","hours of sleep the night before game","early bird/night owl","previous competitive sports","# meals on day prior to game","university year"
642,54.33,"west coast","evening",0.19,0.88,10,8,"night owl","baseball",1,"junior"
643,67.85,"west coast","evening",0.89,1.,5,2,"night owl","curling",4,"junior"
644,69.54,"west coast","evening",0.9400000000000001,0.98,5,6,"night owl","gymnastics",4,"junior"
645,33.8,"west coast","evening",0.02,0.73,8,3,"night owl","table tennis",4,"junior"
646,41.06,"west coast","evening",0.07,1.,2,5,"early bird","martial arts",2,"senior"
647,47.44,"west coast","evening",1.,0.,9,0,"night owl","martial arts",1,"sophomore"
648,79.44,"west coast","evening",1.,1.,4,4,"night owl","frisbee",5,"sophomore"
649,68.09,"west coast","evening",1.,0.98,7,2,"early bird","frisbee",5,"junior"
650,35.1,"west coast","evening",0.,1.,4,8,"night owl","curling",6,"frosh"
651,39.730000000000004,"west coast","noon",0.37,0.9400000000000001,1,6,"early bird","martial arts",6,"sophomore"
652,52.57,"west coast","noon",0.84,0.59,9,1,"early bird","frisbee",3,"sophomore"
653,56.63,"west coast","noon",0.8200000000000001,0.34,8,12,"night owl","frisbee",4,"frosh"
654,41.59,"west coast","noon",0.,1.,9,12,"night owl","baseball",3,"junior"
655,47.32,"west coast","noon",0.34,1.,2,12,"night owl","frisbee",3,"senior"
656,37.89,"west coast","noon",0.9500000000000001,0.,9,7,"early bird","baseball",3,"senior"
657,61.050000000000004,"west coast","noon",0.79,1.,3,6,"night owl","football",4,"sophomore"
658,23.150000000000002,"west coast","noon",0.1,0.,1,9,"night owl","baseball",5,"frosh"
659,43.79,"west coast","noon",0.65,0.85,3,1,"night owl","frisbee",5,"sophomore"
660,76.2,"west coast","noon",0.78,1.,7,11,"night owl","basketball",4,"sophomore"
661,56.050000000000004,"west coast","noon",0.65,0.89,7,4,"night owl","martial arts",3,"senior"
662,25.86,"west coast","noon",0.,1.,3,9,"night owl","table tennis",3,"sophomore"
663,18.86,"west coast","noon",0.23,1.,0,1,"night owl","curling",7,"junior"
664,59.980000000000004,"west coast","noon",0.92,0.96,6,5,"night owl","curling",3,"junior"
665,63.7,"west coast","noon",0.43,1.,10,10,"night owl","martial arts",3,"junior"
666,40.19,"west coast","noon",0.98,0.,1,10,"night owl","martial arts",3,"junior"
667,19.330000000000002,"west coast","noon",0.06,1.,4,3,"night owl","table tennis",6,"junior"
668,50.47,"west coast","noon",0.61,1.,4,0,"night owl","football",4,"junior"
669,43.63,"west coast","noon",0.12,1.,8,4,"night owl","curling",4,"junior"
670,36.38,"west coast","noon",1.,0.,9,9,"night owl","table tennis",6,"sophomore"
671,78.05,"west coast","noon",1.,1.,10,11,"night owl","curling",3,"junior"
672,15.290000000000001,"west coast","noon",0.,0.,3,6,"night owl","frisbee",4,"sophomore"
673,66.47,"west coast","noon",0.87,1.,3,1,"night owl","basketball",3,"junior"
674,0.,"west coast","noon",0.12,0.,1,4,"early bird","martial arts",3,"frosh"
675,9.97,"west coast","noon",0.,0.,2,2,"early bird","frisbee",3,"frosh"
676,55.730000000000004,"west coast","noon",0.9,1.,0,3,"night owl","football",3,"sophomore"
677,16.97,"west coast","noon",0.38,0.26,7,10,"early bird","table tennis",3,"junior"
678,42.71,"west coast","noon",1.,0.51,3,6,"night owl","table tennis",3,"junior"
679,37.31,"west coast","noon",0.3,1.,3,11,"night owl","table tennis",3,"senior"
680,76.73,"west coast","noon",1.,0.99,9,5,"night owl","curling",3,"sophomore"
681,17.07,"west coast","noon",0.91,0.03,4,11,"night owl","table tennis",5,"junior"
682,6.13,"west coast","noon",0.09,0.,4,7,"night owl","martial arts",5,"frosh"
683,27.61,"west coast","noon",0.,0.9400000000000001,10,11,"early bird","curling",2,"senior"
684,34.980000000000004,"west coast","noon",0.93,0.,4,7,"night owl","baseball",4,"junior"
685,20.150000000000002,"west coast","noon",0.49,0.16,1,7,"night owl","baseball",3,"junior"
686,0.,"west coast","noon",0.,0.,0,2,"night owl","table tennis",3,"sophomore"
687,68.18,"west coast","noon",0.9400000000000001,1.,5,9,"night owl","table tennis",4,"senior"
688,45.27,"west coast","noon",0.65,0.31,9,7,"night owl","frisbee",3,"senior"
689,0.,"west coast","noon",0.14,0.,3,1,"early bird","gymnastics",4,"frosh"
690,23.490000000000002,"west coast","noon",0.02,0.84,3,3,"night owl","baseball",4,"junior"
691,68.72,"west coast","evening",1.,0.81,7,10,"night owl","baseball",4,"senior"
692,34.64,"west coast","evening",0.49,0.87,0,4,"early bird","table tennis",4,"junior"
693,83.24,"west coast","evening",0.84,1.,7,6,"night owl","martial arts",3,"junior"
694,48.02,"west coast","evening",1.,0.34,7,0,"night owl","baseball",3,"junior"
695,62.38,"west coast","evening",0.9,0.07,10,9,"night owl","frisbee",3,"junior"
696,44.050000000000004,"west coast","evening",0.99,0.,6,3,"night owl","martial arts",3,"sophomore"
697,34.72,"west coast","evening",0.,0.87,9,11,"night owl","table tennis",5,"junior"
698,28.17,"west coast","evening",0.27,0.41000000000000003,2,4,"night owl","martial arts",4,"sophomore"
699,40.54,"west coast","evening",0.12,0.21,9,3,"night owl","martial arts",4,"sophomore"
700,45.42,"west coast","evening",1.,0.,4,9,"night owl","gymnastics",3,"junior"
701,60.04,"west coast","evening",0.97,0.76,2,11,"night owl","frisbee",3,"junior"
702,45.800000000000004,"west coast","evening",0.32,0.,7,8,"night owl","football",3,"junior"
703,69.01,"west coast","evening",0.59,0.99,2,9,"night owl","frisbee",1,"senior"
704,36.53,"west coast","evening",0.77,0.15,5,8,"early bird","frisbee",4,"frosh"
705,35.03,"west coast","evening",0.26,0.84,0,9,"early bird","frisbee",2,"junior"
706,41.09,"west coast","evening",0.89,0.58,0,3,"night owl","football",5,"sophomore"
707,43.78,"west coast","evening",1.,0.25,3,10,"early bird","basketball",7,"sophomore"
708,29.47,"west coast","evening",0.4,0.96,2,0,"night owl","table tennis",5,"frosh"
709,47.050000000000004,"west coast","evening",1.,0.58,3,1,"night owl","curling",5,"senior"
710,40.39,"west coast","evening",0.43,0.93,9,12,"early bird","baseball",4,"sophomore"
711,40.99,"west coast","noon",0.,0.18,3,0,"night owl","baseball",3,"sophomore"
712,14.76,"west coast","noon",0.1,0.33,0,2,"night owl","football",6,"senior"
713,51.33,"west coast","noon",0.9500000000000001,1.,4,0,"night owl","table tennis",5,"senior"
714,26.580000000000002,"west coast","noon",0.9500000000000001,0.46,7,0,"night owl","gymnastics",4,"frosh"
715,42.38,"west coast","noon",0.92,0.54,2,12,"night owl","basketball",2,"sophomore"
716,49.42,"west coast","noon",0.93,0.97,2,1,"night owl","baseball",4,"senior"
717,28.84,"west coast","noon",1.,0.03,2,9,"night owl","frisbee",3,"senior"
718,9.71,"west coast","noon",0.19,0.,2,0,"night owl","basketball",3,"frosh"
719,18.93,"west coast","noon",0.,0.11,2,8,"night owl","frisbee",4,"senior"
720,16.11,"west coast","noon",0.18,0.28,2,4,"night owl","table tennis",4,"frosh"
721,20.32,"west coast","noon",0.4,0.45,6,12,"night owl","curling",7,"frosh"
722,47.5,"west coast","noon",0.28,0.,8,4,"early bird","curling",3,"junior"
723,55.,"west coast","noon",1.,0.42,10,5,"early bird","baseball",6,"sophomore"
724,38.71,"west coast","noon",0.45,0.13,10,4,"night owl","baseball",3,"junior"
725,69.02,"west coast","noon",0.91,1.,7,11,"night owl","table tennis",4,"senior"
726,31.580000000000002,"west coast","noon",0.39,0.84,0,12,"early bird","curling",2,"junior"
727,23.18,"west coast","noon",0.,0.,7,1,"night owl","curling",5,"sophomore"
728,46.84,"west coast","noon",0.8200000000000001,0.67,8,10,"night owl","baseball",3,"junior"
729,57.230000000000004,"west coast","noon",0.56,0.99,1,6,"night owl","frisbee",3,"sophomore"
730,88.23,"west coast","noon",1.,1.,10,5,"night owl","frisbee",4,"sophomore"
731,12.68,"west coast","morning",0.45,0.28,3,6,"night owl","basketball",2,"frosh"
732,0.,"west coast","morning",0.,0.18,7,1,"night owl","table tennis",4,"sophomore"
733,0.,"west coast","morning",0.17,0.52,3,0,"night owl","football",7,"sophomore"
734,28.2,"west coast","morning",0.,0.58,8,5,"night owl","frisbee",3,"senior"
735,68.7,"west coast","morning",0.73,1.,6,9,"night owl","frisbee",2,"senior"
736,30.94,"west coast","morning",0.47000000000000003,0.89,9,9,"night owl","table tennis",3,"frosh"
737,52.63,"west coast","morning",1.,0.44,6,4,"early bird","gymnastics",2,"senior"
738,77.48,"west coast","morning",1.,1.,8,4,"early bird","curling",6,"sophomore"
739,46.04,"west coast","morning",0.86,0.68,5,5,"early bird","football",4,"senior"
740,17.36,"west coast","morning",0.63,0.16,4,11,"night owl","gymnastics",6,"senior"
741,5.89,"west coast","evening",0.,0.16,8,6,"early bird","curling",3,"junior"
742,6.88,"west coast","evening",0.14,0.01,3,5,"night owl","frisbee",3,"sophomore"
743,23.48,"west coast","evening",1.,0.19,5,2,"early bird","gymnastics",6,"frosh"
744,60.22,"west coast","evening",1.,0.46,7,8,"night owl","basketball",4,"sophomore"
745,29.38,"west coast","evening",0.14,0.02,5,11,"night owl","frisbee",3,"sophomore"
746,50.54,"west coast","evening",0.17,0.97,8,7,"night owl","martial arts",3,"junior"
747,12.35,"west coast","evening",0.14,0.,0,10,"night owl","martial arts",6,"frosh"
748,25.16,"west coast","evening",0.,0.16,3,1,"night owl","table tennis",2,"senior"
749,44.1,"west coast","evening",0.8200000000000001,0.08,8,12,"night owl","table tennis",4,"sophomore"
750,10.46,"west coast","evening",0.,0.,6,9,"night owl","football",3,"junior"
751,50.620000000000005,"west coast","evening",0.72,0.,5,9,"night owl","martial arts",1,"junior"
752,46.230000000000004,"west coast","evening",0.5700000000000001,0.67,3,4,"night owl","basketball",3,"sophomore"
753,50.550000000000004,"west coast","evening",1.,0.,10,12,"night owl","curling",3,"senior"
754,49.46,"west coast","evening",0.61,0.8300000000000001,1,4,"night owl","table tennis",4,"junior"
755,26.51,"west coast","evening",0.31,0.,3,5,"night owl","gymnastics",6,"junior"
756,56.63,"west coast","evening",0.72,0.43,10,3,"night owl","gymnastics",4,"sophomore"
757,46.21,"west coast","evening",0.8,0.26,7,3,"night owl","table tennis",4,"junior"
758,41.52,"west coast","evening",0.27,0.6900000000000001,9,12,"night owl","curling",5,"sophomore"
759,30.18,"west coast","evening",0.98,0.04,3,0,"night owl","football",3,"junior"
760,60.86,"west coast","evening",0.29,1.,8,7,"night owl","football",2,"senior"
761,49.96,"west coast","evening",0.05,1.,10,11,"early bird","martial arts",3,"senior"
762,50.68,"west coast","evening",1.,0.,9,8,"night owl","gymnastics",1,"junior"
763,28.8,"west coast","evening",0.,1.,4,0,"night owl","curling",3,"junior"
764,19.89,"west coast","evening",0.,0.,1,10,"night owl","frisbee",4,"frosh"
765,6.97,"west coast","evening",0.07,0.14,2,1,"early bird","curling",5,"senior"
766,35.11,"west coast","evening",0.04,0.64,0,10,"night owl","football",2,"senior"
767,23.52,"west coast","evening",0.,0.62,5,4,"night owl","curling",1,"junior"
768,49.370000000000005,"west coast","evening",1.,0.18,8,7,"night owl","baseball",4,"junior"
769,4.5600000000000005,"west coast","evening",0.23,0.38,2,10,"early bird","football",6,"junior"
770,47.92,"west coast","evening",0.09,1.,8,12,"early bird","martial arts",2,"senior"
771,49.31,"west coast","noon",0.98,0.05,5,7,"night owl","martial arts",6,"frosh"
772,39.34,"west coast","noon",0.02,0.96,9,0,"night owl","table tennis",3,"junior"
773,54.17,"west coast","noon",1.,0.85,2,5,"night owl","martial arts",3,"senior"
774,25.990000000000002,"west coast","noon",0.18,0.87,4,3,"night owl","martial arts",4,"junior"
775,25.87,"west coast","noon",0.6900000000000001,0.29,0,2,"night owl","baseball",4,"sophomore"
776,72.77,"west coast","noon",1.,1.,0,4,"night owl","frisbee",5,"senior"
777,36.44,"west coast","noon",0.3,0.06,5,4,"night owl","martial arts",3,"sophomore"
778,68.4,"west coast","noon",1.,0.92,0,6,"night owl","frisbee",4,"sophomore"
779,47.52,"west coast","noon",0.77,0.,10,11,"early bird","curling",2,"sophomore"
780,46.17,"west coast","noon",0.,0.,5,0,"night owl","curling",4,"junior"
781,2.59,"west coast","noon",0.35000000000000003,0.26,1,7,"night owl","table tennis",4,"junior"
782,17.36,"west coast","noon",0.18,0.,1,6,"night owl","frisbee",6,"junior"
783,21.71,"west coast","noon",0.,0.29,5,7,"night owl","frisbee",3,"sophomore"
784,18.62,"west coast","noon",0.1,0.,8,0,"night owl","martial arts",3,"frosh"
785,68.69,"west coast","noon",1.,0.9,1,7,"night owl","martial arts",1,"senior"
786,5.3100000000000005,"west coast","noon",0.,0.,3,0,"early bird","curling",3,"frosh"
787,0.,"west coast","noon",0.14,0.61,0,1,"night owl","frisbee",5,"junior"
788,27.330000000000002,"west coast","noon",0.,0.,3,3,"night owl","football",4,"frosh"
789,18.84,"west coast","noon",0.03,0.87,0,0,"early bird","frisbee",3,"senior"
790,74.36,"west coast","noon",0.9400000000000001,1.,6,3,"night owl","frisbee",4,"junior"
791,71.36,"west coast","noon",0.96,1.,5,11,"night owl","martial arts",3,"junior"
792,36.64,"west coast","noon",0.62,0.18,1,6,"night owl","curling",3,"sophomore"
793,21.830000000000002,"west coast","noon",0.2,0.89,7,2,"night owl","gymnastics",4,"junior"
794,62.800000000000004,"west coast","noon",0.65,0.9400000000000001,7,4,"early bird","martial arts",2,"junior"
795,27.330000000000002,"west coast","noon",0.9400000000000001,0.15,2,5,"night owl","curling",3,"senior"
796,61.35,"west coast","noon",0.73,1.,3,10,"night owl","basketball",2,"sophomore"
797,70.34,"west coast","noon",1.,0.93,10,7,"night owl","curling",4,"junior"
798,30.310000000000002,"west coast","noon",0.63,0.41000000000000003,2,10,"night owl","gymnastics",5,"sophomore"
799,17.81,"west coast","noon",0.,0.79,6,7,"night owl","table tennis",2,"junior"
800,86.27,"west coast","noon",0.99,1.,9,11,"night owl","martial arts",4,"sophomore"
801,44.96,"west coast","noon",0.45,0.02,2,4,"night owl","football",5,"sophomore"
802,32.86,"west coast","noon",1.,0.,6,3,"night owl","table tennis",3,"sophomore"
803,32.12,"west coast","noon",0.11,0.,10,11,"night owl","curling",6,"sophomore"
804,31.470000000000002,"west coast","noon",0.72,0.04,4,5,"night owl","football",3,"senior"
805,60.85,"west coast","noon",0.86,1.,0,1,"night owl","basketball",4,"junior"
806,4.95,"west coast","noon",0.3,0.43,4,12,"night owl","baseball",3,"senior"
807,23.18,"west coast","noon",0.,0.16,9,7,"night owl","gymnastics",4,"sophomore"
808,13.,"west coast","noon",0.,0.8,1,4,"night owl","frisbee",3,"junior"
809,18.29,"west coast","noon",0.99,0.,1,0,"night owl","curling",4,"frosh"
810,24.7,"west coast","noon",0.62,0.,0,4,"early bird","football",6,"sophomore"
811,19.01,"west coast","noon",0.5700000000000001,0.02,2,2,"night owl","baseball",5,"frosh"
812,62.81,"west coast","noon",0.59,1.,9,12,"night owl","table tennis",4,"sophomore"
813,64.04,"west coast","noon",1.,0.96,4,11,"night owl","curling",5,"senior"
814,59.83,"west coast","noon",1.,0.9,1,10,"night owl","football",4,"sophomore"
815,41.09,"west coast","noon",0.,0.07,6,7,"night owl","baseball",4,"junior"
816,21.29,"west coast","noon",0.36,0.2,9,6,"night owl","curling",3,"junior"
817,36.63,"west coast","noon",0.9400000000000001,0.35000000000000003,7,3,"night owl","table tennis",6,"sophomore"
818,27.32,"west coast","noon",0.18,0.,9,7,"night owl","baseball",5,"frosh"
819,18.95,"west coast","noon",0.,0.02,4,10,"night owl","table tennis",5,"sophomore"
820,26.55,"west coast","noon",0.32,0.,9,2,"night owl","curling",7,"frosh"
821,27.87,"west coast","noon",0.01,1.,5,7,"night owl","table tennis",3,"sophomore"
822,41.06,"west coast","noon",1.,0.,6,6,"night owl","table tennis",3,"frosh"
823,27.580000000000002,"west coast","noon",0.79,0.03,7,10,"night owl","baseball",3,"senior"
824,65.97,"west coast","noon",1.,1.,2,10,"night owl","martial arts",6,"sophomore"
825,51.5,"west coast","noon",1.,0.47000000000000003,10,6,"night owl","gymnastics",3,"sophomore"
826,16.82,"west coast","noon",0.1,0.54,8,7,"night owl","baseball",3,"sophomore"
827,9.24,"west coast","noon",0.43,0.3,7,4,"night owl","baseball",5,"frosh"
828,58.65,"west coast","noon",0.9500000000000001,0.93,7,5,"night owl","martial arts",5,"junior"
829,18.32,"west coast","noon",1.,0.1,4,12,"night owl","football",5,"sophomore"
830,11.51,"west coast","noon",0.53,0.03,4,9,"night owl","curling",3,"junior"
831,27.41,"west coast","noon",0.,0.,7,12,"night owl","table tennis",4,"sophomore"
832,38.44,"west coast","noon",1.,0.44,6,0,"night owl","baseball",5,"frosh"
833,82.06,"west coast","noon",0.99,1.,7,9,"early bird","curling",1,"senior"
834,46.160000000000004,"west coast","noon",0.92,0.71,4,4,"night owl","basketball",6,"sophomore"
835,34.7,"west coast","noon",0.,0.12,1,9,"night owl","martial arts",4,"junior"
836,74.14,"west coast","noon",1.,1.,9,1,"night owl","curling",8,"sophomore"
837,44.06,"west coast","noon",0.96,0.,1,6,"night owl","frisbee",4,"senior"
838,51.89,"west coast","noon",0.85,0.86,5,0,"night owl","basketball",3,"junior"
839,57.45,"west coast","noon",0.56,1.,10,2,"night owl","table tennis",4,"sophomore"
840,43.4,"west coast","noon",1.,0.8200000000000001,2,2,"night owl","baseball",3,"sophomore"
841,21.54,"west coast","noon",0.71,0.06,2,6,"night owl","table tennis",5,"senior"
842,60.160000000000004,"west coast","noon",0.64,1.,10,10,"night owl","curling",5,"senior"
843,0.,"west coast","noon",0.,0.16,0,2,"night owl","frisbee",1,"junior"
844,70.97,"west coast","noon",1.,1.,7,4,"night owl","baseball",5,"senior"
845,23.71,"west coast","noon",0.02,0.76,7,5,"night owl","frisbee",2,"sophomore"
846,38.81,"west coast","noon",0.9,0.36,0,4,"night owl","basketball",4,"sophomore"
847,23.14,"west coast","noon",0.32,0.54,8,12,"night owl","curling",7,"sophomore"
848,21.52,"west coast","noon",1.,0.26,3,4,"night owl","curling",5,"junior"
849,60.480000000000004,"west coast","noon",1.,0.93,2,12,"night owl","basketball",3,"junior"
850,27.63,"west coast","noon",0.76,0.,6,7,"night owl","baseball",2,"sophomore"
851,36.62,"west coast","evening",1.,0.36,2,3,"night owl","curling",3,"junior"
852,20.21,"west coast","evening",0.,0.87,3,0,"early bird","basketball",3,"junior"
853,37.01,"west coast","evening",0.02,0.98,4,12,"night owl","martial arts",5,"sophomore"
854,17.07,"west coast","evening",0.,0.,8,10,"early bird","curling",1,"senior"
855,49.410000000000004,"west coast","evening",0.86,0.21,7,12,"night owl","curling",1,"senior"
856,41.13,"west coast","evening",0.,0.6,10,6,"night owl","frisbee",4,"senior"
857,62.14,"west coast","evening",0.87,0.9,5,11,"early bird","basketball",2,"junior"
858,15.860000000000001,"west coast","evening",0.06,0.05,1,8,"night owl","curling",4,"junior"
859,37.87,"west coast","evening",0.9400000000000001,0.19,2,0,"night owl","frisbee",5,"junior"
860,33.68,"west coast","evening",0.,0.85,9,12,"early bird","basketball",1,"senior"
861,57.51,"west coast","evening",1.,0.02,10,3,"night owl","curling",3,"junior"
862,43.54,"west coast","evening",0.85,0.6,4,0,"early bird","martial arts",3,"sophomore"
863,32.9,"west coast","evening",0.,1.,6,4,"early bird","martial arts",5,"frosh"
864,71.84,"west coast","evening",0.84,0.84,7,9,"night owl","frisbee",4,"junior"
865,52.47,"west coast","evening",1.,0.43,8,9,"night owl","baseball",6,"sophomore"
866,43.74,"west coast","evening",0.81,0.,8,9,"night owl","baseball",3,"junior"
867,36.19,"west coast","evening",0.73,0.48,0,1,"early bird","curling",1,"senior"
868,64.48,"west coast","evening",0.65,0.9500000000000001,6,10,"night owl","table tennis",3,"junior"
869,25.13,"west coast","evening",0.71,0.,8,12,"early bird","table tennis",3,"junior"
870,45.34,"west coast","evening",0.02,0.,9,2,"night owl","basketball",3,"senior"
871,30.05,"west coast","noon",0.78,0.,10,7,"early bird","curling",3,"senior"
872,14.65,"west coast","noon",0.07,0.6900000000000001,3,8,"night owl","gymnastics",6,"senior"
873,28.88,"west coast","noon",1.,0.,6,2,"early bird","curling",7,"frosh"
874,13.61,"west coast","noon",0.05,0.03,6,8,"night owl","football",3,"sophomore"
875,30.16,"west coast","noon",1.,0.,6,8,"night owl","martial arts",5,"frosh"
876,24.6,"west coast","noon",0.39,0.2,8,5,"early bird","football",4,"sophomore"
877,74.23,"west coast","noon",0.67,1.,10,4,"night owl","martial arts",4,"junior"
878,22.400000000000002,"west coast","noon",1.,0.,3,6,"night owl","basketball",4,"senior"
879,3.0300000000000002,"west coast","noon",0.04,0.21,7,10,"early bird","table tennis",3,"sophomore"
880,35.97,"west coast","noon",0.16,0.96,3,2,"early bird","martial arts",2,"frosh"
881,0.,"west coast","noon",0.,0.16,4,2,"night owl","baseball",4,"junior"
882,28.62,"west coast","noon",0.29,1.,0,11,"night owl","martial arts",3,"junior"
883,4.22,"west coast","noon",0.16,0.72,4,2,"night owl","football",4,"sophomore"
884,21.61,"west coast","noon",0.75,0.,3,9,"night owl","baseball",4,"senior"
885,40.96,"west coast","noon",0.66,0.87,6,11,"night owl","baseball",4,"junior"
886,44.32,"west coast","noon",0.85,0.72,4,10,"night owl","football",3,"sophomore"
887,33.07,"west coast","noon",1.,0.31,3,8,"night owl","basketball",3,"senior"
888,60.83,"west coast","noon",0.56,1.,10,12,"night owl","curling",4,"senior"
889,0.,"west coast","noon",0.06,0.4,5,4,"night owl","frisbee",4,"junior"
890,0.55,"west coast","noon",0.,0.11,7,0,"night owl","football",3,"senior"
891,43.42,"west coast","noon",1.,0.14,5,9,"night owl","frisbee",1,"junior"
892,37.730000000000004,"west coast","noon",0.7000000000000001,0.,6,4,"early bird","baseball",3,"junior"
893,29.1,"west coast","noon",0.,0.26,8,2,"night owl","table tennis",4,"sophomore"
894,0.,"west coast","noon",0.,0.01,4,1,"night owl","table tennis",3,"junior"
895,23.330000000000002,"west coast","noon",0.02,0.76,0,12,"early bird","baseball",2,"junior"
896,24.96,"west coast","noon",0.33,0.52,3,0,"night owl","martial arts",3,"junior"
897,37.71,"west coast","noon",0.99,0.38,5,9,"early bird","curling",5,"sophomore"
898,71.25,"west coast","noon",0.81,1.,8,11,"night owl","football",5,"junior"
899,70.31,"west coast","noon",1.,1.,6,8,"night owl","table tennis",4,"junior"
900,41.93,"west coast","noon",0.85,0.08,9,12,"night owl","football",4,"sophomore"
901,17.98,"west coast","noon",0.,0.11,10,9,"night owl","curling",3,"junior"
902,12.69,"west coast","noon",0.,0.,10,5,"night owl","table tennis",4,"sophomore"
903,26.560000000000002,"west coast","noon",0.28,0.88,5,4,"night owl","curling",3,"senior"
904,43.980000000000004,"west coast","noon",0.77,0.86,2,3,"early bird","frisbee",3,"junior"
905,34.54,"west coast","noon",0.5,0.78,3,11,"night owl","frisbee",4,"frosh"
906,31.55,"west coast","noon",0.9500000000000001,0.68,1,11,"early bird","gymnastics",3,"senior"
907,0.,"west coast","noon",0.,0.,7,8,"early bird","gymnastics",3,"senior"
908,12.94,"west coast","noon",0.59,0.02,9,2,"night owl","football",6,"junior"
909,16.76,"west coast","noon",0.98,0.,7,8,"night owl","gymnastics",6,"sophomore"
910,53.5,"west coast","noon",1.,1.,0,7,"night owl","table tennis",3,"senior"
911,21.12,"west coast","noon",0.03,0.6,3,11,"night owl","table tennis",3,"senior"
912,0.,"west coast","noon",0.,0.09,2,7,"early bird","baseball",3,"junior"
913,12.89,"west coast","noon",0.09,0.21,2,5,"early bird","martial arts",5,"junior"
914,50.81,"west coast","noon",1.,0.76,0,9,"night owl","basketball",3,"junior"
915,6.34,"west coast","noon",0.02,1.,6,0,"early bird","table tennis",3,"senior"
916,11.64,"west coast","noon",0.03,0.03,6,1,"night owl","table tennis",5,"sophomore"
917,44.88,"west coast","noon",0.9400000000000001,0.93,3,0,"night owl","table tennis",4,"junior"
918,69.31,"west coast","noon",0.86,1.,9,6,"night owl","table tennis",4,"junior"
919,47.93,"west coast","noon",0.,0.9500000000000001,10,10,"early bird","martial arts",2,"senior"
920,4.33,"west coast","noon",0.09,0.76,7,0,"night owl","table tennis",4,"sophomore"
921,32.02,"west coast","noon",0.2,0.96,7,9,"early bird","football",5,"sophomore"
922,35.75,"west coast","noon",0.84,0.,4,8,"night owl","martial arts",4,"sophomore"
923,9.93,"west coast","noon",0.92,0.,3,3,"night owl","curling",4,"junior"
924,25.900000000000002,"west coast","noon",0.98,0.,9,10,"night owl","curling",6,"junior"
925,60.76,"west coast","noon",0.99,1.,2,6,"night owl","table tennis",5,"senior"
926,64.57000000000001,"west coast","noon",1.,1.,3,1,"night owl","frisbee",4,"junior"
927,52.620000000000005,"west coast","noon",0.98,0.68,9,9,"early bird","table tennis",6,"frosh"
928,21.81,"west coast","noon",0.72,0.1,0,0,"night owl","curling",3,"senior"
929,15.33,"west coast","noon",0.,0.19,4,3,"night owl","football",3,"junior"
930,1.53,"west coast","noon",0.54,0.16,2,2,"early bird","baseball",6,"frosh"
931,67.62,"west coast","noon",1.,1.,3,8,"night owl","table tennis",4,"frosh"
932,28.330000000000002,"west coast","noon",0.85,0.04,9,11,"night owl","curling",8,"sophomore"
933,45.61,"west coast","noon",1.,0.48,5,5,"night owl","curling",3,"senior"
934,16.01,"west coast","noon",0.24,0.02,8,3,"night owl","curling",3,"senior"
935,38.85,"west coast","noon",0.,1.,6,5,"early bird","basketball",3,"junior"
936,55.83,"west coast","noon",1.,1.,0,4,"night owl","table tennis",7,"sophomore"
937,11.56,"west coast","noon",0.13,0.,3,5,"night owl","football",3,"sophomore"
938,65.34,"west coast","noon",0.68,0.97,9,6,"night owl","curling",3,"senior"
939,33.06,"west coast","noon",0.34,0.89,6,4,"early bird","martial arts",5,"frosh"
940,23.29,"west coast","noon",1.,0.,2,7,"night owl","football",2,"senior"
941,72.62,"west coast","noon",1.,0.93,4,6,"night owl","martial arts",2,"senior"
942,78.81,"west coast","noon",1.,1.,9,5,"early bird","table tennis",3,"senior"
943,58.39,"west coast","noon",0.72,0.8300000000000001,8,5,"night owl","basketball",3,"junior"
944,23.01,"west coast","noon",0.,0.,8,3,"night owl","curling",7,"sophomore"
945,28.43,"west coast","noon",0.28,0.89,1,9,"night owl","baseball",5,"senior"
946,56.76,"west coast","noon",1.,0.72,3,7,"night owl","football",4,"senior"
947,65.72,"west coast","noon",0.88,1.,3,1,"night owl","frisbee",3,"senior"
948,51.83,"west coast","noon",1.,0.68,9,3,"night owl","football",6,"frosh"
949,26.,"west coast","noon",0.07,0.05,5,4,"night owl","frisbee",2,"sophomore"
950,32.980000000000004,"west coast","noon",0.,1.,4,6,"early bird","baseball",5,"junior"
951,60.27,"west coast","noon",1.,1.,3,7,"night owl","curling",4,"senior"
952,32.6,"west coast","noon",1.,0.,8,4,"night owl","martial arts",3,"senior"
953,26.35,"west coast","noon",0.11,0.01,8,12,"early bird","curling",6,"junior"
954,29.45,"west coast","noon",1.,0.,1,6,"early bird","curling",1,"senior"
955,33.730000000000004,"west coast","noon",0.62,0.01,9,4,"night owl","gymnastics",3,"senior"
956,45.27,"west coast","noon",0.9400000000000001,0.63,0,5,"night owl","curling",3,"junior"
957,19.78,"west coast","noon",1.,0.,1,4,"early bird","basketball",5,"frosh"
958,60.32,"west coast","noon",1.,0.8200000000000001,8,12,"night owl","frisbee",5,"senior"
959,40.85,"west coast","noon",1.,0.04,10,8,"night owl","table tennis",3,"senior"
960,14.040000000000001,"west coast","noon",0.18,0.22,2,12,"night owl","curling",7,"frosh"
961,67.24,"west coast","noon",1.,1.,4,5,"night owl","football",4,"junior"
962,40.44,"west coast","noon",0.9,0.,9,9,"night owl","table tennis",4,"junior"
